DATE_TIME,OPEN,HIGH,LOW,CLOSE,VOL,TICKER,1_step_price
2025-10-09 17:21:00,1022.0,1022.0,1021.0,1021.0,16,RMZ5,16.2377
2025-10-09 17:22:00,1021.5,1021.5,1021.5,1021.5,11,RMZ5,16.2377
2025-10-09 17:23:00,1021.5,1021.5,1021.5,1021.5,14,RMZ5,16.2377
2025-10-09 17:24:00,1022.0,1022.5,1022.0,1022.5,37,RMZ5,16.2377
2025-10-09 17:25:00,1023.0,1023.0,1022.0,1022.0,15,RMZ5,16.2377
2025-10-09 17:26:00,1022.0,1022.0,1022.0,1022.0,1,RMZ5,16.2377
2025-10-09 17:27:00,1022.0,1022.0,1022.0,1022.0,2,RMZ5,16.2377
2025-10-09 17:28:00,1022.5,1022.5,1022.0,1022.0,2,RMZ5,16.2377
2025-10-09 17:29:00,1022.0,1022.0,1022.0,1022.0,2,RMZ5,16.2377
2025-10-09 17:30:00,1023.0,1023.0,1022.5,1022.5,45,RMZ5,16.2377
2025-10-09 17:31:00,1022.5,1022.5,1022.5,1022.5,11,RMZ5,16.2377
2025-10-09 17:32:00,1022.5,1022.5,1022.5,1022.5,9,RMZ5,16.2377
2025-10-09 17:33:00,1021.5,1022.0,1021.5,1022.0,11,RMZ5,16.2377
2025-10-09 17:34:00,1021.5,1021.5,1021.5,1021.5,5,RMZ5,16.2377
2025-10-09 17:35:00,1022.5,1022.5,1021.5,1022.5,13,RMZ5,16.2377
2025-10-09 17:36:00,1022.5,1022.5,1022.5,1022.5,1,RMZ5,16.2377
2025-10-09 17:37:00,1022.0,1023.0,1022.0,1023.0,11,RMZ5,16.2377
2025-10-09 17:38:00,1023.0,1023.0,1022.0,1022.0,28,RMZ5,16.2377
2025-10-09 17:39:00,1021.5,1022.0,1021.5,1022.0,24,RMZ5,16.2377
2025-10-09 17:40:00,1022.5,1022.5,1022.5,1022.5,12,RMZ5,16.2377
2025-10-09 17:42:00,1022.0,1022.5,1022.0,1022.5,3,RMZ5,16.2377
2025-10-09 17:43:00,1022.0,1022.0,1022.0,1022.0,1,RMZ5,16.2377
2025-10-09 17:44:00,1022.0,1022.0,1022.0,1022.0,1,RMZ5,16.2377
2025-10-09 17:45:00,1022.5,1022.5,1022.0,1022.0,40,RMZ5,16.2377
2025-10-09 17:46:00,1022.0,1022.0,1021.5,1021.5,43,RMZ5,16.2377
2025-10-09 17:47:00,1022.0,1022.0,1022.0,1022.0,3,RMZ5,16.2377
2025-10-09 17:48:00,1022.0,1022.0,1022.0,1022.0,4,RMZ5,16.2377
2025-10-09 17:49:00,1021.5,1021.5,1021.5,1021.5,1,RMZ5,16.2377
2025-10-09 17:50:00,1022.5,1022.5,1022.5,1022.5,8,RMZ5,16.2377
2025-10-09 17:51:00,1023.0,1023.5,1023.0,1023.0,40,RMZ5,16.2377
2025-10-09 17:52:00,1023.5,1024.0,1023.5,1024.0,13,RMZ5,16.2377
2025-10-09 17:53:00,1024.5,1024.5,1023.5,1023.5,14,RMZ5,16.2377
2025-10-09 17:54:00,1023.5,1024.0,1023.5,1024.0,4,RMZ5,16.2377
2025-10-09 17:55:00,1024.5,1024.5,1024.0,1024.0,20,RMZ5,16.2377
2025-10-09 17:56:00,1024.5,1025.5,1024.5,1025.5,15,RMZ5,16.2377
2025-10-09 17:57:00,1026.0,1027.5,1025.5,1026.5,229,RMZ5,16.2377
2025-10-09 17:58:00,1026.5,1026.5,1026.5,1026.5,12,RMZ5,16.2377
2025-10-09 17:59:00,1027.0,1027.0,1027.0,1027.0,6,RMZ5,16.2377
2025-10-09 18:00:00,1027.5,1028.5,1027.5,1028.5,46,RMZ5,16.2377
2025-10-09 18:01:00,1028.0,1028.5,1028.0,1028.5,109,RMZ5,16.2377
2025-10-09 18:02:00,1028.5,1029.0,1028.0,1028.5,72,RMZ5,16.2377
2025-10-09 18:03:00,1029.0,1030.0,1029.0,1029.5,95,RMZ5,16.2377
2025-10-09 18:04:00,1029.5,1030.0,1028.5,1028.5,65,RMZ5,16.2377
2025-10-09 18:05:00,1028.5,1029.5,1028.5,1029.0,32,RMZ5,16.2377
2025-10-09 18:06:00,1029.0,1029.0,1028.5,1029.0,32,RMZ5,16.2377
2025-10-09 18:07:00,1029.5,1029.5,1027.5,1027.5,15,RMZ5,16.2377
2025-10-09 18:08:00,1027.5,1027.5,1027.5,1027.5,32,RMZ5,16.2377
2025-10-09 18:09:00,1027.5,1028.0,1027.5,1028.0,10,RMZ5,16.2377
2025-10-09 18:11:00,1028.5,1028.5,1028.0,1028.0,16,RMZ5,16.2377
2025-10-09 18:12:00,1028.5,1028.5,1028.5,1028.5,11,RMZ5,16.2377
2025-10-09 18:13:00,1028.0,1029.0,1028.0,1029.0,16,RMZ5,16.2377
2025-10-09 18:14:00,1029.0,1029.5,1029.0,1029.5,28,RMZ5,16.2377
2025-10-09 18:15:00,1029.5,1029.5,1029.5,1029.5,33,RMZ5,16.2377
2025-10-09 18:16:00,1028.0,1028.0,1028.0,1028.0,2,RMZ5,16.2377
2025-10-09 18:17:00,1028.0,1028.0,1028.0,1028.0,11,RMZ5,16.2377
2025-10-09 18:18:00,1028.5,1028.5,1028.0,1028.0,21,RMZ5,16.2377
2025-10-09 18:19:00,1028.0,1028.0,1028.0,1028.0,25,RMZ5,16.2377
2025-10-09 18:20:00,1027.5,1027.5,1027.5,1027.5,20,RMZ5,16.2377
2025-10-09 18:21:00,1028.0,1028.0,1027.5,1027.5,40,RMZ5,16.2377
2025-10-09 18:22:00,1028.0,1028.0,1028.0,1028.0,5,RMZ5,16.2377
2025-10-09 18:23:00,1028.0,1028.0,1028.0,1028.0,6,RMZ5,16.2377
2025-10-09 18:24:00,1028.0,1028.0,1028.0,1028.0,72,RMZ5,16.2377
2025-10-09 18:25:00,1028.5,1028.5,1028.5,1028.5,10,RMZ5,16.2377
2025-10-09 18:26:00,1029.0,1029.0,1028.5,1029.0,20,RMZ5,16.2377
2025-10-09 18:28:00,1029.0,1029.5,1029.0,1029.5,16,RMZ5,16.2377
2025-10-09 18:29:00,1029.5,1030.0,1029.0,1029.0,33,RMZ5,16.2377
2025-10-09 18:30:00,1029.5,1029.5,1028.0,1028.0,23,RMZ5,16.2377
2025-10-09 18:31:00,1028.0,1028.0,1028.0,1028.0,9,RMZ5,16.2377
2025-10-09 18:32:00,1028.0,1028.5,1028.0,1028.5,2,RMZ5,16.2377
2025-10-09 18:33:00,1027.5,1028.0,1027.5,1027.5,34,RMZ5,16.2377
2025-10-09 18:35:00,1027.5,1028.0,1026.5,1027.5,151,RMZ5,16.2377
2025-10-09 18:36:00,1027.0,1027.0,1027.0,1027.0,5,RMZ5,16.2377
2025-10-09 18:37:00,1027.5,1027.5,1027.5,1027.5,115,RMZ5,16.2377
2025-10-09 18:40:00,1027.5,1027.5,1027.5,1027.5,20,RMZ5,16.2377
2025-10-09 18:41:00,1027.5,1027.5,1027.5,1027.5,1,RMZ5,16.2377
2025-10-09 18:42:00,1028.0,1028.5,1028.0,1028.5,3,RMZ5,16.2377
2025-10-09 18:44:00,1028.5,1028.5,1028.5,1028.5,9,RMZ5,16.2377
2025-10-09 18:45:00,1028.5,1029.0,1028.5,1029.0,26,RMZ5,16.2377
2025-10-09 18:47:00,1028.5,1028.5,1028.5,1028.5,2,RMZ5,16.2377
2025-10-09 18:48:00,1029.0,1029.0,1028.5,1028.5,26,RMZ5,16.2377
2025-10-09 18:49:00,1028.5,1029.0,1028.5,1029.0,5,RMZ5,16.2377
2025-10-09 19:05:00,1028.5,1028.5,1027.5,1027.5,78,RMZ5,16.2377
2025-10-09 19:06:00,1027.0,1027.0,1026.5,1026.5,45,RMZ5,16.2377
2025-10-09 19:07:00,1026.5,1026.5,1025.5,1025.5,38,RMZ5,16.2377
2025-10-09 19:08:00,1026.5,1026.5,1025.5,1026.5,22,RMZ5,16.2377
2025-10-09 19:09:00,1026.0,1027.0,1026.0,1027.0,31,RMZ5,16.2377
2025-10-09 19:10:00,1027.5,1028.0,1027.0,1027.0,23,RMZ5,16.2377
2025-10-09 19:11:00,1027.5,1027.5,1027.0,1027.0,38,RMZ5,16.2377
2025-10-09 19:12:00,1027.0,1027.0,1027.0,1027.0,11,RMZ5,16.2377
2025-10-09 19:14:00,1025.5,1026.0,1025.0,1025.0,7,RMZ5,16.2377
2025-10-09 19:15:00,1025.0,1025.5,1025.0,1025.5,19,RMZ5,16.2377
2025-10-09 19:16:00,1025.0,1025.5,1025.0,1025.0,14,RMZ5,16.2377
2025-10-09 19:17:00,1025.5,1025.5,1025.5,1025.5,1,RMZ5,16.2377
2025-10-09 19:18:00,1025.5,1025.5,1025.5,1025.5,1,RMZ5,16.2377
2025-10-09 19:19:00,1025.5,1026.0,1025.0,1025.5,8,RMZ5,16.2377
2025-10-09 19:20:00,1025.0,1025.0,1024.5,1024.5,4,RMZ5,16.2377
2025-10-09 19:21:00,1024.5,1025.0,1024.5,1025.0,5,RMZ5,16.2377
2025-10-09 19:23:00,1026.0,1026.0,1026.0,1026.0,6,RMZ5,16.2377
2025-10-09 19:25:00,1026.5,1027.0,1026.5,1027.0,9,RMZ5,16.2377
2025-10-09 19:26:00,1027.5,1027.5,1027.5,1027.5,2,RMZ5,16.2377
2025-10-09 19:27:00,1028.0,1028.0,1027.5,1027.5,8,RMZ5,16.2377
2025-10-09 19:29:00,1027.5,1027.5,1027.5,1027.5,37,RMZ5,16.2377
2025-10-09 19:31:00,1027.0,1027.0,1027.0,1027.0,1,RMZ5,16.2377
2025-10-09 19:32:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 19:33:00,1026.5,1026.5,1026.0,1026.0,9,RMZ5,16.2377
2025-10-09 19:35:00,1026.0,1026.0,1026.0,1026.0,1,RMZ5,16.2377
2025-10-09 19:36:00,1026.0,1026.0,1026.0,1026.0,17,RMZ5,16.2377
2025-10-09 19:38:00,1025.5,1025.5,1025.0,1025.0,19,RMZ5,16.2377
2025-10-09 19:39:00,1025.5,1025.5,1025.0,1025.0,5,RMZ5,16.2377
2025-10-09 19:42:00,1026.0,1026.0,1026.0,1026.0,1,RMZ5,16.2377
2025-10-09 19:43:00,1025.5,1025.5,1025.5,1025.5,2,RMZ5,16.2377
2025-10-09 19:44:00,1025.0,1025.0,1024.5,1024.5,26,RMZ5,16.2377
2025-10-09 19:45:00,1025.0,1025.0,1025.0,1025.0,8,RMZ5,16.2377
2025-10-09 19:47:00,1025.0,1025.0,1025.0,1025.0,7,RMZ5,16.2377
2025-10-09 19:48:00,1025.5,1025.5,1025.5,1025.5,14,RMZ5,16.2377
2025-10-09 19:49:00,1025.5,1026.0,1025.5,1026.0,11,RMZ5,16.2377
2025-10-09 19:52:00,1026.0,1026.0,1026.0,1026.0,10,RMZ5,16.2377
2025-10-09 19:54:00,1026.5,1026.5,1026.5,1026.5,10,RMZ5,16.2377
2025-10-09 19:55:00,1026.0,1026.0,1026.0,1026.0,3,RMZ5,16.2377
2025-10-09 19:56:00,1026.5,1028.0,1026.5,1027.0,136,RMZ5,16.2377
2025-10-09 19:58:00,1027.5,1027.5,1027.0,1027.0,7,RMZ5,16.2377
2025-10-09 19:59:00,1026.5,1026.5,1026.0,1026.0,6,RMZ5,16.2377
2025-10-09 20:00:00,1025.5,1025.5,1025.5,1025.5,20,RMZ5,16.2377
2025-10-09 20:01:00,1025.5,1026.0,1025.5,1026.0,14,RMZ5,16.2377
2025-10-09 20:02:00,1025.0,1025.0,1025.0,1025.0,5,RMZ5,16.2377
2025-10-09 20:03:00,1025.5,1026.0,1025.5,1026.0,6,RMZ5,16.2377
2025-10-09 20:06:00,1026.0,1026.0,1026.0,1026.0,9,RMZ5,16.2377
2025-10-09 20:07:00,1026.0,1026.0,1026.0,1026.0,4,RMZ5,16.2377
2025-10-09 20:08:00,1026.0,1026.5,1026.0,1026.5,19,RMZ5,16.2377
2025-10-09 20:09:00,1026.5,1026.5,1026.5,1026.5,3,RMZ5,16.2377
2025-10-09 20:10:00,1026.5,1026.5,1026.5,1026.5,5,RMZ5,16.2377
2025-10-09 20:11:00,1026.5,1026.5,1026.5,1026.5,20,RMZ5,16.2377
2025-10-09 20:15:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 20:16:00,1026.0,1026.0,1026.0,1026.0,10,RMZ5,16.2377
2025-10-09 20:18:00,1026.0,1026.0,1026.0,1026.0,1,RMZ5,16.2377
2025-10-09 20:20:00,1025.5,1025.5,1025.5,1025.5,9,RMZ5,16.2377
2025-10-09 20:22:00,1025.0,1025.0,1025.0,1025.0,12,RMZ5,16.2377
2025-10-09 20:23:00,1024.5,1024.5,1024.5,1024.5,2,RMZ5,16.2377
2025-10-09 20:25:00,1024.5,1024.5,1024.5,1024.5,3,RMZ5,16.2377
2025-10-09 20:27:00,1025.0,1025.0,1025.0,1025.0,1,RMZ5,16.2377
2025-10-09 20:28:00,1025.0,1025.0,1025.0,1025.0,2,RMZ5,16.2377
2025-10-09 20:30:00,1024.5,1024.5,1024.0,1024.0,124,RMZ5,16.2377
2025-10-09 20:31:00,1024.5,1024.5,1024.0,1024.0,12,RMZ5,16.2377
2025-10-09 20:32:00,1023.5,1023.5,1023.5,1023.5,1,RMZ5,16.2377
2025-10-09 20:33:00,1023.5,1023.5,1022.0,1023.0,252,RMZ5,16.2377
2025-10-09 20:34:00,1023.0,1023.0,1023.0,1023.0,1,RMZ5,16.2377
2025-10-09 20:35:00,1023.0,1023.0,1023.0,1023.0,21,RMZ5,16.2377
2025-10-09 20:38:00,1023.0,1023.0,1023.0,1023.0,3,RMZ5,16.2377
2025-10-09 20:40:00,1023.5,1023.5,1023.5,1023.5,1,RMZ5,16.2377
2025-10-09 20:41:00,1024.0,1024.0,1023.5,1023.5,6,RMZ5,16.2377
2025-10-09 20:44:00,1023.5,1023.5,1023.5,1023.5,2,RMZ5,16.2377
2025-10-09 20:48:00,1023.5,1023.5,1023.5,1023.5,1,RMZ5,16.2377
2025-10-09 20:52:00,1023.5,1023.5,1023.5,1023.5,2,RMZ5,16.2377
2025-10-09 20:53:00,1024.5,1024.5,1024.5,1024.5,3,RMZ5,16.2377
2025-10-09 20:54:00,1024.5,1025.0,1024.5,1025.0,43,RMZ5,16.2377
2025-10-09 20:55:00,1025.0,1026.0,1025.0,1026.0,15,RMZ5,16.2377
2025-10-09 20:56:00,1026.0,1027.0,1026.0,1027.0,22,RMZ5,16.2377
2025-10-09 20:57:00,1026.0,1026.0,1026.0,1026.0,1,RMZ5,16.2377
2025-10-09 20:58:00,1027.0,1027.0,1027.0,1027.0,1,RMZ5,16.2377
2025-10-09 20:59:00,1027.5,1028.0,1027.5,1028.0,24,RMZ5,16.2377
2025-10-09 21:01:00,1027.0,1027.0,1027.0,1027.0,19,RMZ5,16.2377
2025-10-09 21:03:00,1027.5,1027.5,1027.5,1027.5,1,RMZ5,16.2377
2025-10-09 21:05:00,1026.5,1026.5,1026.5,1026.5,10,RMZ5,16.2377
2025-10-09 21:09:00,1026.0,1026.0,1026.0,1026.0,14,RMZ5,16.2377
2025-10-09 21:10:00,1026.0,1026.0,1026.0,1026.0,4,RMZ5,16.2377
2025-10-09 21:11:00,1025.5,1026.0,1025.5,1026.0,10,RMZ5,16.2377
2025-10-09 21:19:00,1025.5,1025.5,1025.5,1025.5,9,RMZ5,16.2377
2025-10-09 21:22:00,1025.5,1025.5,1025.5,1025.5,5,RMZ5,16.2377
2025-10-09 21:26:00,1026.0,1026.0,1026.0,1026.0,10,RMZ5,16.2377
2025-10-09 21:35:00,1025.5,1025.5,1025.5,1025.5,1,RMZ5,16.2377
2025-10-09 21:38:00,1025.0,1025.5,1025.0,1025.5,2,RMZ5,16.2377
2025-10-09 21:40:00,1025.0,1025.0,1025.0,1025.0,5,RMZ5,16.2377
2025-10-09 21:41:00,1026.0,1026.0,1026.0,1026.0,40,RMZ5,16.2377
2025-10-09 21:42:00,1026.0,1026.5,1026.0,1026.5,14,RMZ5,16.2377
2025-10-09 21:44:00,1026.0,1026.0,1026.0,1026.0,3,RMZ5,16.2377
2025-10-09 21:45:00,1026.0,1026.0,1026.0,1026.0,7,RMZ5,16.2377
2025-10-09 21:46:00,1026.0,1026.0,1026.0,1026.0,1,RMZ5,16.2377
2025-10-09 21:49:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 21:50:00,1027.0,1027.0,1027.0,1027.0,1,RMZ5,16.2377
2025-10-09 21:51:00,1026.5,1026.5,1026.5,1026.5,10,RMZ5,16.2377
2025-10-09 21:53:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 21:54:00,1026.5,1028.0,1026.5,1028.0,56,RMZ5,16.2377
2025-10-09 21:55:00,1027.5,1027.5,1027.5,1027.5,5,RMZ5,16.2377
2025-10-09 21:56:00,1027.0,1027.0,1027.0,1027.0,10,RMZ5,16.2377
2025-10-09 22:00:00,1027.0,1027.0,1027.0,1027.0,21,RMZ5,16.2377
2025-10-09 22:02:00,1027.5,1027.5,1027.5,1027.5,11,RMZ5,16.2377
2025-10-09 22:05:00,1027.5,1027.5,1027.5,1027.5,20,RMZ5,16.2377
2025-10-09 22:06:00,1028.0,1028.0,1028.0,1028.0,1,RMZ5,16.2377
2025-10-09 22:07:00,1027.5,1027.5,1027.5,1027.5,1,RMZ5,16.2377
2025-10-09 22:09:00,1027.5,1027.5,1026.5,1026.5,38,RMZ5,16.2377
2025-10-09 22:11:00,1026.5,1026.5,1026.5,1026.5,12,RMZ5,16.2377
2025-10-09 22:15:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 22:19:00,1027.0,1027.0,1027.0,1027.0,10,RMZ5,16.2377
2025-10-09 22:21:00,1026.5,1026.5,1026.5,1026.5,1,RMZ5,16.2377
2025-10-09 22:22:00,1027.5,1027.5,1027.5,1027.5,1,RMZ5,16.2377
2025-10-09 22:23:00,1027.5,1027.5,1027.5,1027.5,8,RMZ5,16.2377
2025-10-09 22:26:00,1028.0,1028.5,1028.0,1028.0,30,RMZ5,16.2377
2025-10-09 22:29:00,1027.5,1027.5,1027.0,1027.0,10,RMZ5,16.2377
2025-10-09 22:31:00,1027.0,1027.0,1027.0,1027.0,6,RMZ5,16.2377
2025-10-09 22:36:00,1026.5,1026.5,1025.5,1025.5,58,RMZ5,16.2377
2025-10-09 22:37:00,1026.5,1026.5,1026.0,1026.0,5,RMZ5,16.2377
2025-10-09 22:38:00,1025.5,1025.5,1025.5,1025.5,15,RMZ5,16.2377
2025-10-09 22:39:00,1025.0,1025.0,1025.0,1025.0,2,RMZ5,16.2377
2025-10-09 22:40:00,1025.5,1025.5,1025.0,1025.0,5,RMZ5,16.2377
2025-10-09 22:42:00,1025.0,1025.0,1025.0,1025.0,1,RMZ5,16.2377
