Дата и время;ID ТС;ID позиции;Код инструмента;ID транзакции;ID заявки;Сигнал;Цена входа позиции;Средняя цена позиции;Цена последней сделки;Текущее количество контрактов;Доход позиции;FlagStopPos;
21.10.2025 15:49:23;RM_tr_Work;;RMZ5;1762346939;2016800076789446730;Покупка;1055.5;1055.8684922949;1050.0;-13.0;332.97915845481;0;
21.10.2025 16:51:41;RM_tr_Work;;RMZ5;1762347044;2016800076789447263;Покупка;1055.5;1055.8684922949;1047.0;-12.0;476.28407241982;0;
21.10.2025 17:22:00;RM_tr_Work;;RMZ5;1762352355;2016800076789487506;Продажа;1055.5;1055.109377503;1046.0;-13.0;476.28407241982;0;
21.10.2025 17:55:31;RM_tr_Work;;RMZ5;1762354420;2016800076789507606;Покупка;1055.5;1055.109377503;1039.5;-12.0;729.27424377214;0;
21.10.2025 18:13:20;RM_tr_Work;;RMZ5;1762354636;2016800076789510439;Покупка;1055.5;1055.109377503;1024.0;-11.0;1234.4748351245;0;
21.10.2025 18:14:38;RM_tr_Work;;RMZ5;1762355719;2016800076789532223;Покупка;1055.5;1055.109377503;1016.5;-10.0;1861.7127264768;0;
21.10.2025 18:17:10;RM_tr_Work;;RMZ5;1762355810;2016800076789535686;Покупка;1055.5;1055.109377503;1015.0;-9.0;2513.3580778291;0;
21.10.2025 18:24:02;RM_tr_Work;;RMZ5;1762356236;2016800076789545155;Продажа;1055.5;1051.8484397527;1022.5;-10.0;2513.3580778291;0;
21.10.2025 19:36:32;RM_tr_Work;;RMZ5;1762360640;2016800081084163897;Продажа;1055.5;1049.7258543206;1028.5;-11.0;2513.3580778291;0;
21.10.2025 20:23:36;RM_tr_Work;;RMZ5;1762362526;2016800081084179470;Покупка;1055.5;1049.7258543206;1023.0;-10.0;2947.1743646982;0;
21.10.2025 20:44:51;RM_tr_Work;;RMZ5;1762364334;2016800081084190644;Покупка;1055.5;1049.7258543206;1017.5;-9.0;3470.4729015673;0;
21.10.2025 21:16:13;RM_tr_Work;;RMZ5;1762366141;2016800081084204824;Продажа;1055.5;1047.0032688885;1022.5;-10.0;3470.4729015673;0;
21.10.2025 23:33:41;RM_tr_Work;;RMZ5;1762370332;2016800081084217693;Продажа;1055.5;1045.321153535;1028.5;-11.0;3470.4729015673;1;
21.10.2025 23:45:01;RM_tr_Work;;RMZ5;1762374982;2016800081084232893;Продажа;1055.5;1044.7527240738;1038.5;-12.0;3470.4729015673;1;
22.10.2025 09:11:06;RM_tr_Work;;RMZ5;1762408815;2016800081084239768;Покупка;1055.5;1044.7527240738;1030.5;-11.0;3701.357595886;0;
22.10.2025 10:01:12;RM_tr_Work;;RMZ5;1762412428;2016800081084269905;Покупка;1055.5;1044.7527240738;1023.5;-10.0;4046.1287902047;0;
22.10.2025 11:08:51;RM_tr_Work;;RMZ5;1762416040;2016800081084331985;Продажа;1055.5;1043.2752037035;1028.5;-11.0;4046.1287902047;0;
22.10.2025 11:56:01;RM_tr_Work;;RMZ5;1762418362;2016800081084362293;Продажа;1055.5;1042.6689367282;1036.0;-12.0;4046.1287902047;0;
22.10.2025 13:30:56;RM_tr_Work;;RMZ5;1762424810;2016800081084439019;Покупка;1055.5;1042.6689367282;1031.0;-11.0;4234.9765563036;0;
22.10.2025 14:42:58;RM_tr_Work;;RMZ5;1762428422;2016800081084479278;Продажа;1055.5;1041.9881920008;1034.5;-12.0;4234.9765563036;0;
22.10.2025 15:14:10;RM_tr_Work;;RMZ5;1762431243;2016800081084511485;Покупка;1055.5;1041.9881920008;1028.5;-11.0;4453.4226960609;0;
22.10.2025 15:53:49;RM_tr_Work;;RMZ5;1762433051;2016800081084533758;Покупка;1055.5;1041.9881920008;1024.5;-10.0;4736.9468358183;0;
22.10.2025 16:16:03;RM_tr_Work;;RMZ5;1762434858;2016800081084550672;Продажа;1055.5;1040.8983563644;1030.0;-11.0;4736.9468358183;0;
22.10.2025 16:32:26;RM_tr_Work;;RMZ5;1762435046;2016800081084553879;Продажа;1055.5;1040.823493334;1040.0;-12.0;4736.9468358183;0;
22.10.2025 19:05:28;RM_tr_Work;;RMZ5;1762445215;2016800085379121805;Покупка;1055.5;1040.823493334;1035.5;-11.0;4822.8846989862;0;
22.10.2025 19:54:45;RM_tr_Work;;RMZ5;1762447022;2016800085379135865;Продажа;1055.5;1040.6298688895;1038.5;-12.0;4822.8846989862;0;
22.10.2025 22:02:45;RM_tr_Work;;RMZ5;1762455419;2016800085379179102;Покупка;1055.5;1040.6298688895;1034.0;-11.0;4930.1569552235;0;
22.10.2025 22:06:33;RM_tr_Work;;RMZ5;1762455899;2016800085379181197;Покупка;1055.5;1040.6298688895;1023.5;-10.0;5208.9045014608;0;
22.10.2025 22:23:12;RM_tr_Work;;RMZ5;1762456129;2016800085379188109;Покупка;1055.5;1040.6298688895;1018.5;-9.0;5569.3069476981;0;
22.10.2025 23:07:10;RM_tr_Work;;RMZ5;1762457233;2016800085379206425;Покупка;1055.5;1040.6298688895;1009.5;-8.0;6076.6882139353;1;
22.10.2025 23:24:59;RM_tr_Work;;RMZ5;1762459775;2016800085379229598;Продажа;1055.5;1038.0598834573;1017.5;-9.0;6076.6882139353;1;
23.10.2025 09:00:12;RM_tr_Work;;RMZ5;1762495212;2016800085379256954;Покупка;1055.5;1038.0598834573;1002.0;-8.0;6664.5814494796;0;
23.10.2025 09:00:14;RM_tr_Work;;RMZ5;1762495218;2016800085379257093;Покупка;1055.5;1038.0598834573;997.0;-7.0;7334.1295850239;0;
23.10.2025 09:00:14;RM_tr_Work;;RMZ5;1762495222;2016800085379257144;Покупка;1055.5;1038.0598834573;996.5;-6.0;8011.8432105681;0;
23.10.2025 10:06:57;RM_tr_Work;;RMZ5;1762498830;2016800085379274276;Продажа;1055.5;1032.9084715349;1002.0;-7.0;8011.8432105681;0;
23.10.2025 10:36:58;RM_tr_Work;;RMZ5;1762501043;2016800085379297931;Продажа;1055.5;1029.982412593;1009.5;-8.0;8011.8432105681;0;
23.10.2025 11:26:07;RM_tr_Work;;RMZ5;1762502852;2016800085379317658;Покупка;1055.5;1029.982412593;1003.0;-7.0;8451.4924509763;0;
23.10.2025 11:40:43;RM_tr_Work;;RMZ5;1762504660;2016800085379334343;Покупка;1055.5;1029.982412593;997.0;-6.0;8989.1275713845;0;
23.10.2025 14:20:02;RM_tr_Work;;RMZ5;1762513687;2016800085379382561;Продажа;1055.5;1025.6277822226;999.5;-7.0;8989.1275713845;0;
23.10.2025 15:21:55;RM_tr_Work;;RMZ5;1762518078;2016800085379413947;Покупка;1055.5;1025.6277822226;996.0;-6.0;9471.9782903058;0;
23.10.2025 16:26:23;RM_tr_Work;;RMZ5;1762521687;2016800085379442492;Продажа;1055.5;1022.2523847622;1002.0;-7.0;9471.9782903058;0;
23.10.2025 17:14:42;RM_tr_Work;;RMZ5;1762523872;2016800085379456185;Покупка;1055.5;1022.2523847622;996.5;-6.0;9891.5399708098;0;
23.10.2025 18:34:39;RM_tr_Work;;RMZ5;1762529284;2016800085379489244;Продажа;1055.5;1019.2163297962;1001.0;-7.0;9891.5399708098;0;
23.10.2025 20:53:39;RM_tr_Work;;RMZ5;1762537033;2016800089674121275;Продажа;1055.5;1017.4392885717;1005.0;-8.0;9891.5399708098;0;
24.10.2025 09:00:08;RM_tr_Work;;RMZ5;1762581608;2016800089674177024;Продажа;1055.5;1016.5015898415;1009.0;-9.0;9891.5399708098;0;
24.10.2025 09:12:05;RM_tr_Work;;RMZ5;1762581613;2016800089674177050;Покупка;1055.5;1016.5015898415;1004.0;-8.0;10093.738311775;0;
24.10.2025 09:27:18;RM_tr_Work;;RMZ5;1762582333;2016800089674183966;Покупка;1055.5;1016.5015898415;1001.5;-7.0;10336.57115274;0;
24.10.2025 10:00:38;RM_tr_Work;;RMZ5;1762585225;2016800089674202933;Продажа;1055.5;1015.3138911113;1007.0;-8.0;10336.57115274;0;
24.10.2025 12:22:51;RM_tr_Work;;RMZ5;1762592476;2016800089674290981;Покупка;1055.5;1015.3138911113;1003.0;-7.0;10535.718676085;0;
24.10.2025 13:12:01;RM_tr_Work;;RMZ5;1762596085;2016800089674314869;Продажа;1055.5;1014.2746547224;1007.0;-8.0;10535.718676085;0;
24.10.2025 13:30:52;RM_tr_Work;;RMZ5;1762596767;2016800089674321850;Продажа;1055.5;1014.5774708643;1017.0;-9.0;10535.718676085;0;
24.10.2025 13:33:16;RM_tr_Work;;RMZ5;1762597967;2016800089674340398;Покупка;1055.5;1014.5774708643;1007.0;-8.0;10657.88137202;0;
24.10.2025 13:39:45;RM_tr_Work;;RMZ5;1762598085;2016800089674343542;Покупка;1055.5;1014.5774708643;1000.5;-7.0;10885.693767955;0;
24.10.2025 13:39:58;RM_tr_Work;;RMZ5;1762598442;2016800089674350918;Покупка;1055.5;1014.5774708643;997.5;-6.0;11162.267563889;0;
24.10.2025 14:16:12;RM_tr_Work;;RMZ5;1762599978;2016800089674376474;Продажа;1055.5;1012.9949750266;1003.5;-7.0;11162.267563889;0;
24.10.2025 15:28:02;RM_tr_Work;;RMZ5;1762604242;2016800089674446593;Продажа;1055.5;1012.5581031483;1009.5;-8.0;11162.267563889;0;
24.10.2025 16:58:29;RM_tr_Work;;RMZ5;1762610368;2016800089674502894;Продажа;1055.5;1012.7738694651;1014.5;-9.0;11162.267563889;0;
24.10.2025 17:55:05;RM_tr_Work;;RMZ5;1762613799;2016800089674534442;Покупка;1055.5;1012.7738694651;1018.0;0.0;10388.767239498;0;
24.10.2025 17:55:05;RM_tr_Work;;RMZ5;1762613800;2016800089674534448;Покупка;1018.0;1018.0;1018.0;9.0;0;0;
24.10.2025 18:12:34;RM_tr_Work;;RMZ5;1762613801;2016800089674534455;Покупка;1018.0;1017.6;1014.0;10.0;0;0;
24.10.2025 21:15:10;RM_tr_Work;;RMZ5;1762625590;2016800093969077682;Покупка;1018.0;1017.0;1011.0;11.0;0;0;
27.10.2025 09:00:16;RM_tr_Work;;RMZ5;1762840812;2016800093969097136;Покупка;1018.0;1015.7916666667;1002.5;12.0;0;0;
27.10.2025 09:40:10;RM_tr_Work;;RMZ5;1762843222;2016800093969113140;Продажа;1018.0;1015.7916666667;999.5;0.0;-3177.97783;0;
27.10.2025 09:40:10;RM_tr_Work;;RMZ5;1762843223;2016800093969113141;Продажа;999.5;999.5;999.5;-12.0;0;0;
27.10.2025 10:07:31;RM_tr_Work;;RMZ5;1762843224;2016800093969113142;Продажа;999.5;999.84615384615;1004.0;-13.0;0;0;
27.10.2025 11:53:19;RM_tr_Work;;RMZ5;1762850286;2016800093969172672;Покупка;999.5;999.84615384615;998.5;-12.0;20.799965384615;0;
27.10.2025 12:28:22;RM_tr_Work;;RMZ5;1762852093;2016800093969187091;Продажа;999.5;1000.1656804734;1004.0;-13.0;20.799965384615;0;
27.10.2025 13:33:26;RM_tr_Work;;RMZ5;1762856954;2016800093969224681;Покупка;999.5;1000.1656804734;998.5;-12.0;46.774428047336;0;
27.10.2025 14:19:35;RM_tr_Work;;RMZ5;1762858762;2016800093969240505;Покупка;999.5;1000.1656804734;991.0;-11.0;194.20584071006;0;
27.10.2025 16:26:41;RM_tr_Work;;RMZ5;1762865985;2016800093969299351;Покупка;999.5;1000.1656804734;983.0;-10.0;471.19133337278;0;
27.10.2025 17:29:51;RM_tr_Work;;RMZ5;1762871402;2016800093969334789;Продажа;999.5;999.24152770307;990.0;-11.0;471.19133337278;0;
27.10.2025 19:05:12;RM_tr_Work;;RMZ5;1762877113;2016800098264023788;Покупка;999.5;999.24152770307;980.0;-10.0;774.14897683707;0;
27.10.2025 19:35:14;RM_tr_Work;;RMZ5;0;0;AccountHand;999.5;999.24152770307;983.0;-9;1029.7157403014;0;
27.10.2025 20:19:00;RM_tr_Work;;RMZ5;1762880730;2016800098264045509;Покупка;999.5;999.24152770307;980.5;-8.0;1324.7749037656;0;
27.10.2025 23:42:18;RM_tr_Work;;RMZ5;1762887953;2016800098264073089;Покупка;999.5;999.24152770307;972.5;-7.0;1746.2097472299;1;
28.10.2025 09:01:07;RM_tr_Work;;RMZ5;1762927215;2016800098264101459;Продажа;999.5;996.83633674019;980.0;-8.0;1746.2097472299;0;
28.10.2025 09:31:17;RM_tr_Work;;RMZ5;1762929076;2016800098264128415;Продажа;999.5;995.79896599128;987.5;-9.0;1746.2097472299;0;
28.10.2025 10:01:26;RM_tr_Work;;RMZ5;1762930894;2016800098264157260;Покупка;999.5;995.79896599128;981.0;-8.0;1978.9884210355;0;
28.10.2025 11:04:03;RM_tr_Work;;RMZ5;1762934506;2016800098264212267;Продажа;999.5;994.71019199225;986.0;-9.0;1978.9884210355;0;
28.10.2025 12:13:28;RM_tr_Work;;RMZ5;1762938282;2016800098264262908;Продажа;999.5;994.43917279302;992.0;-10.0;1978.9884210355;0;
28.10.2025 12:20:03;RM_tr_Work;;RMZ5;1762939247;2016800098264271070;Покупка;999.5;994.43917279302;992.5;-9.0;2008.6214560799;0;
28.10.2025 12:20:03;RM_tr_Work;;RMZ5;1762939247;2016800098264271070;Покупка;999.5;994.43917279302;992.5;0.0;2275.3187714799;0;
28.10.2025 12:20:04;RM_tr_Work;;RMZ5;1762939248;2016800098264271072;Покупка;992.5;992.5;992.5;10.0;0;0;
28.10.2025 14:10:01;RM_tr_Work;;RMZ5;1762944270;2016800098264309061;Продажа;992.5;992.5;998.5;9.0;93.78176;0;
28.10.2025 15:59:52;RM_tr_Work;;RMZ5;1762951492;2016800098264382134;Покупка;992.5;992.75;995.0;10.0;93.78176;0;
28.10.2025 17:30:35;RM_tr_Work;;RMZ5;1762957888;2016800098264443440;Продажа;992.5;992.75;998.5;9.0;183.61428;0;
28.10.2025 19:23:38;RM_tr_Work;;RMZ5;1762963618;2016800102558990999;Покупка;992.5;992.875;994.0;10.0;183.61428;0;
28.10.2025 19:50:50;RM_tr_Work;;RMZ5;1762964729;2016800102558999018;Продажа;992.5;992.875;999.5;9.0;288.372335;0;
28.10.2025 20:27:05;RM_tr_Work;;RMZ5;1762966364;2016800102559008555;Продажа;992.5;992.875;1002.5;8.0;441.02083;0;
28.10.2025 21:25:40;RM_tr_Work;;RMZ5;1762971950;2016800102559040748;Покупка;992.5;993.5;998.5;9.0;441.02083;0;
29.10.2025 09:30:34;RM_tr_Work;;RMZ5;1763015429;2016800102559100150;Покупка;992.5;993.6;994.5;10.0;441.02083;0;
29.10.2025 10:00:30;RM_tr_Work;;RMZ5;1763015444;2016800102559100907;Продажа;992.5;993.6;999.5;9.0;534.205362;0;
29.10.2025 10:19:37;RM_tr_Work;;RMZ5;1763017253;2016800102559120810;Продажа;992.5;993.6;1002.0;8.0;667.298594;0;
29.10.2025 12:24:29;RM_tr_Work;;RMZ5;1763024475;2016800102559206888;Покупка;992.5;994.42222222222;1001.0;9.0;667.298594;0;
29.10.2025 14:28:43;RM_tr_Work;;RMZ5;1763033127;2016800102559283073;Покупка;992.5;994.68;997.0;10.0;667.298594;0;
29.10.2025 16:38:25;RM_tr_Work;;RMZ5;1763040598;2016800102559353475;Покупка;992.5;994.52727272727;993.0;11.0;667.298594;0;
29.10.2025 17:36:11;RM_tr_Work;;RMZ5;1763042984;2016800102559371942;Продажа;992.5;994.52727272727;997.5;10.0;713.75366636364;0;
29.10.2025 20:51:03;RM_tr_Work;;RMZ5;1763055612;2016800106853987471;Покупка;992.5;994.52479338843;994.5;11.0;713.75366636364;0;
29.10.2025 22:00:37;RM_tr_Work;;RMZ5;1763060546;2016800106854014207;Продажа;992.5;994.52479338843;993.5;1.0;540.86993082644;0;
29.10.2025 22:00:37;RM_tr_Work;;RMZ5;1763060546;2016800106854014207;Продажа;992.5;994.52479338843;993.5;0.0;523.58155727272;0;
29.10.2025 22:00:37;RM_tr_Work;;RMZ5;1763060547;2016800106854014211;Продажа;993.5;993.5;993.5;-11.0;0;0;
30.10.2025 10:06:44;RM_tr_Work;;RMZ5;1763100002;2016800106854040907;Продажа;993.5;993.91666666667;998.5;-12.0;0;0;
30.10.2025 10:34:59;RM_tr_Work;;RMZ5;1763104013;2016800106854082722;Покупка;993.5;993.91666666667;992.0;-11.0;29.464074999999;0;
30.10.2025 12:14:35;RM_tr_Work;;RMZ5;1763111234;2016800106854164113;Продажа;993.5;994.13194444444;996.5;-12.0;29.464074999999;0;
30.10.2025 14:54:38;RM_tr_Work;;RMZ5;1763120725;2016800106854213842;Продажа;993.5;994.58333333333;1000.0;-13.0;29.464074999999;0;
30.10.2025 16:29:19;RM_tr_Work;;RMZ5;1763126739;2016800106854253126;Продажа;993.5;995.32738095238;1005.0;-14.0;29.464074999999;0;
30.10.2025 16:55:01;RM_tr_Work;;RMZ5;1763128565;2016800106854269009;Покупка;993.5;995.32738095238;1008.5;0.0;-2915.70975;0;
30.10.2025 16:55:01;RM_tr_Work;;RMZ5;1763128566;2016800106854269010;Покупка;1008.5;1008.5;1008.5;14.0;0;0;
30.10.2025 17:59:55;RM_tr_Work;;RMZ5;1763132440;2016800106854301011;Покупка;1008.5;1008.4;1007.0;15.0;0;0;
31.10.2025 10:20:02;RM_tr_Work;;RMZ5;1763191205;2016800111149040290;Продажа;1008.5;1008.4;993.5;14.0;-240.901026;0;
31.10.2025 10:20:02;RM_tr_Work;;RMZ5;1763191205;2016800111149040290;Продажа;1008.5;1008.4;993.5;9.0;-1445.406156;0;
31.10.2025 10:20:02;RM_tr_Work;;RMZ5;1763191205;2016800111149040290;Продажа;1008.5;1008.4;993.5;8.0;-1686.307182;0;
31.10.2025 10:20:02;RM_tr_Work;;RMZ5;1763191205;2016800111149040290;Продажа;1008.5;1008.4;993.5;0.0;-3613.51539;0;
31.10.2025 10:20:02;RM_tr_Work;;RMZ5;1763191206;2016800111149040294;Продажа;993.5;993.5;993.5;-15.0;0;0;
01.11.2025 10:15:15;RM_tr_Work;;RMZ5;1763277318;2016800115444001720;Покупка;993.5;993.5;998.0;-13.0;-147.75608;0;
01.11.2025 10:15:15;RM_tr_Work;;RMZ5;1763277318;2016800115444001720;Покупка;993.5;993.5;998.0;-10.0;-369.3902;0;
01.11.2025 10:15:15;RM_tr_Work;;RMZ5;1763277318;2016800115444001720;Покупка;993.5;993.5;998.0;-9.0;-443.26824;0;
01.11.2025 10:15:15;RM_tr_Work;;RMZ5;1763277318;2016800115444001720;Покупка;993.5;993.5;998.0;-8.0;-517.14628;0;
01.11.2025 10:15:15;RM_tr_Work;;RMZ5;1763277318;2016800115444001720;Покупка;993.5;993.5;998.0;0.0;-1108.1706;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.0;998.0;1.0;0;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.0;998.0;3.0;0;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.125;998.5;4.0;0;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.2;998.5;5.0;0;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.39285714286;998.5;14.0;0;0;
01.11.2025 10:15:16;RM_tr_Work;;RMZ5;1763277319;2016800115444001723;Покупка;998.0;998.4;998.5;15.0;0;0;
03.11.2025 17:59:55;RM_tr_Work;;RMZ5;1763445610;2016800119738907840;Продажа;998.0;998.4;1020.0;14.0;348.427952;0;
03.11.2025 21:45:22;RM_tr_Work;;RMZ5;1763489159;2016800124033852215;Покупка;998.0;999.77333333333;1019.0;15.0;348.427952;0;
05.11.2025 09:22:22;RM_tr_Work;;RMZ5;1763619745;2016800124033893350;Продажа;998.0;999.77333333333;1011.0;0.0;3057.6718;0;
05.11.2025 09:22:22;RM_tr_Work;;RMZ5;1763619746;2016800124033893351;Продажа;1011.0;1011.0;1011.0;-15.0;0;0;
05.11.2025 10:15:03;RM_tr_Work;;RMZ5;1763622023;2016800124033907171;Покупка;1011.0;1011.0;996.5;-14.0;233.56969;0;
05.11.2025 10:15:03;RM_tr_Work;;RMZ5;1763622914;2016800124033918057;Покупка;1011.0;1011.0;997.0;-13.0;459.05077;0;
05.11.2025 11:37:56;RM_tr_Work;;RMZ5;1763627440;2016800124033960658;Продажа;1011.0;1010.25;1000.5;-14.0;459.05077;0;
05.11.2025 13:29:09;RM_tr_Work;;RMZ5;1763633322;2016800124033992207;Покупка;1011.0;1010.25;996.5;-13.0;680.487545;0;
05.11.2025 14:21:40;RM_tr_Work;;RMZ5;1763636934;2016800124034015246;Продажа;1011.0;1009.625;1001.5;-14.0;680.487545;0;
05.11.2025 16:57:20;RM_tr_Work;;RMZ5;1763646782;2016800124034071157;Покупка;1011.0;1009.625;998.0;-13.0;867.5477275;0;
05.11.2025 17:17:34;RM_tr_Work;;RMZ5;1763647120;2016800124034080312;Покупка;1011.0;1009.625;991.0;-12.0;1167.84845;0;
05.11.2025 17:20:06;RM_tr_Work;;RMZ5;1763648338;2016800124034105167;Покупка;1011.0;1009.625;988.5;-11.0;1508.5922225;0;
05.11.2025 19:11:10;RM_tr_Work;;RMZ5;1763654813;2016800128328794967;Покупка;1011.0;1009.625;983.0;-10.0;1939.920985;0;
05.11.2025 22:18:11;RM_tr_Work;;RMZ5;1763665645;2016800128328839661;Продажа;1011.0;1007.7045454545;988.5;-11.0;1939.920985;0;
06.11.2025 10:41:02;RM_tr_Work;;RMZ5;1763710222;2016800128328919484;Продажа;1011.0;1006.4375;992.5;-12.0;1939.920985;0;
06.11.2025 10:59:09;RM_tr_Work;;RMZ5;1763710873;2016800128328928188;Покупка;1011.0;1006.4375;987.5;-11.0;2246.4224287493;0;
06.11.2025 13:08:18;RM_tr_Work;;RMZ5;1763718088;2016800128328984937;Продажа;1011.0;1005.2760416666;992.5;-12.0;2246.4224287493;0;
06.11.2025 14:39:24;RM_tr_Work;;RMZ5;1763725139;2016800128329028497;Покупка;1011.0;1005.2760416666;989.0;-11.0;2509.7079105195;0;
06.11.2025 16:41:47;RM_tr_Work;;RMZ5;1763732353;2016800128329077780;Продажа;1011.0;1004.2113715277;992.5;-12.0;2509.7079105195;0;
