Дата и время;Стратегия;Код инструмента;Направление;Количество;Цена;Доход позиции;ID позиции;ID транзакции;ID заявки;Сигнал;Цена входа позиции;Средняя цена позиции;Текущее количество контрактов;Уровень Stop;Уровень Profit;Уровень;ТД Верх;ТД Низ;Средний ТД;Средний Объем;Счетчик;FlagTrade;FlagStopPos;
23.07.2025 09:23:38;SiBD;SiU5;Продажа;1;80744.0;0;SiBD_S1753251818;0;0;OpenShort;80744.0;80744.0;-1;0;0;80744.0;0;0;19.649886766763;409.20022819202;1;2;0;
23.07.2025 09:57:12;SiBD;SiU5;Покупка;1;80816.0;-72.0;SiBD_S1753251818;0;0;CloseShort;80744.0;80744.0;0;0;0;80744.0;0;0;19.838737898225;753.81777870023;0;-1;0;
23.07.2025 10:00:26;SiBD;SiU5;Продажа;1;80819.0;0;SiBD_S1753254018;1838790019;1892950812159018954;OpenShort;80819.0;80819.0;-1;0;0;80819.0;0;0;19.75803583169;719.37194444444;1;2;0;
23.07.2025 13:15:34;SiBD;SiU5;Покупка;1;80840.0;-21.0;SiBD_S1753254018;1838801728;1892950812160008411;CloseShort;80819.0;80819.0;0;0;0;80819.0;0;0;19.851484834531;1815.5077543903;0;-1;0;
23.07.2025 13:17:24;SiBD;SiU5;Продажа;1;80841.0;0;SiBD_S1753265844;1838801847;1892950812160011495;OpenShort;80841.0;80841.0;-1;0;0;80840.0;0;0;10;473.53277777778;1;2;0;
23.07.2025 14:49:28;SiBD;SiU5;Покупка;1;80712.0;129.0;SiBD_S1753265844;1838807374;1892950812160306272;CloseShortProfit;80841.0;80841.0;0;0;0;80692.0;0;0;10;695.85226374159;0;-3;0;
23.07.2025 14:55:45;SiBD;SiU5;Продажа;1;80816.0;0;SiBD_S1753271738;1838807745;1892950812160344806;OpenShort;80816.0;80816.0;-1;0;0;80816.0;0;0;10;688.19080614298;1;2;0;
23.07.2025 16:09:03;SiBD;SiU5;Покупка;1;80670.0;146.0;SiBD_S1753271738;1838812148;1892950812160716552;CloseShortProfit;80816.0;80816.0;0;0;0;80679.0;0;0;10;588.99349251341;0;-3;0;
23.07.2025 16:23:24;SiBD;SiU5;Продажа;1;80728.0;0;SiBD_S1753277001;1838813010;1892950812160744917;OpenShort;80728.0;80728.0;-1;0;0;80728.0;0;0;10;586.77394598665;1;2;0;
23.07.2025 18:18:15;SiBD;SiU5;Покупка;1;80593.0;135.0;SiBD_S1753277001;1838819907;1892950812161108325;CloseShortProfit;80728.0;80728.0;0;0;0;80588.0;0;0;10;595.6353733581;0;-3;0;
23.07.2025 19:16:41;SiBD;SiU5;Продажа;1;80737.0;0;SiBD_S1753287397;1838823410;1892950816453603250;OpenShort;80737.0;80737.0;-1;0;0;80737.0;0;0;10;490.17663388196;1;2;0;
24.07.2025 10:15:25;SiBD;SiU5;Продажа;1;81045.0;0;SiBD_S1753287397;1838877325;1892950816454148584;OpenShort;80737.0;80891.0;-2;0;0;81045.0;0;0;10;491.60566126822;2;2;0;
24.07.2025 10:16:20;SiBD;SiU5;Покупка;2;81179.5;-577.0;SiBD_S1753287397;1838877384;1892950816454180503;CloseShort;80737.0;80891.0;0;0;0;81077.0;0;0;10;623.76223358042;0;-1;0;
24.07.2025 10:16:20;SiBD;SiU5;Покупка;3;81179.0;0;SiBD_B1753341380;1838877385;1892950816454180597;OpenLongGlob;81179.0;81179.0;3;0;0;81077.0;0;0;10;623.76223358042;3;-1;0;
24.07.2025 10:32:05;SiBD;SiU5;Продажа;1;81320.0;141.0;SiBD_B1753341380;1838878330;1892950816454345448;CloseLongProfit;81179.0;81179.0;2;0;0;81320.0;0;0;10;1299.6217482812;2;-3;0;
24.07.2025 11:25:45;SiBD;SiU5;Продажа;1;81618.0;580.0;SiBD_B1753341380;1838881552;1892950816454750485;CloseLongProfit;81179.0;81179.0;1;0;0;81617.0;0;0;10;2006.9659757506;1;-3;0;
24.07.2025 11:25:45;SiBD;SiU5;Продажа;1;81618.0;1019.0;SiBD_B1753341380;1838881553;1892950816454750523;CloseLongProfit;81179.0;81179.0;0;0;0;81617.0;0;0;10;2006.9659757506;0;-3;0;
24.07.2025 14:38:25;SiBD;SiU5;Покупка;1;81508.0;0;SiBD_B1753357097;1838893106;1892950816455780058;OpenLong;81508.0;81508.0;1;0;0;81508.0;0;0;10.466366097511;898.58310713662;1;1;0;
24.07.2025 16:15:21;SiBD;SiU5;Покупка;1;81207.0;0;SiBD_B1753357097;1838898928;1892950816456073045;OpenLong;81508.0;81357.5;2;0;0;81207.0;0;0;10.527262304144;825.47326066565;2;1;0;
24.07.2025 16:16:00;SiBD;SiU5;Продажа;2;81214.0;-287.0;SiBD_B1753357097;1838898971;1892950816456081401;CloseLong;81508.0;81357.5;0;0;0;81210.0;0;0;10.549663249908;902.48203965456;0;-1;0;
24.07.2025 16:16:01;SiBD;SiU5;Продажа;2;81211.5;0;SiBD_S1753362960;1838898972;1892950816456081501;OpenShortGlob;81211.5;81211.5;-2;0;0;81210.0;0;0;10.549663249908;902.48203965456;2;-1;0;
24.07.2025 17:16:18;SiBD;SiU5;Покупка;1;81070.0;141.5;SiBD_S1753362960;1838902591;1892950816456382555;CloseShortProfit;81211.5;81211.5;-1;0;0;81070.0;0;0;10.942295030821;969.59093040348;1;-3;0;
24.07.2025 17:38:14;SiBD;SiU5;Продажа;1;81389.0;141.5;SiBD_S1753362960;1838903906;1892950816456489582;OpenShort;81211.5;81300.25;-2;0;0;81389.0;0;0;11.07327408107;1088.0597591633;2;2;0;
24.07.2025 19:50:01;SiBD;SiU5;Покупка;2;81550.0;-358.0;SiBD_S1753362960;1838911815;1892950820748606036;CloseShort;81211.5;81300.25;0;0;0;81550.0;0;0;10.655309545967;415.91820802819;0;-1;0;
24.07.2025 19:50:01;SiBD;SiU5;Покупка;3;81550.0;0;SiBD_B1753375801;1838911817;1892950820748606048;OpenLongGlob;81550.0;81550.0;3;0;0;81550.0;0;0;10.655309545967;415.91820802819;3;-1;0;
25.07.2025 09:06:17;SiBD;SiU5;Продажа;1;81695.0;145.0;SiBD_B1753375801;1838959578;1892950820748846734;CloseLongProfit;81550.0;81550.0;2;0;0;81693.0;0;0;10;169.50779936714;2;-3;0;
25.07.2025 13:46:25;SiBD;SiU5;Покупка;1;81436.0;145.0;SiBD_B1753375801;1838976391;1892950820750029417;OpenLong;81550.0;81512.0;3;0;0;81437.0;0;0;10.369644112251;1375.7651502159;3;1;0;
25.07.2025 14:07:14;SiBD;SiU5;Продажа;3;81203.0;-782.0;SiBD_B1753375801;1838977627;1892950820750152005;CloseLong;81550.0;81512.0;0;0;0;81203.0;0;0;10.465210574742;2009.5656422147;0;-1;0;
25.07.2025 14:07:15;SiBD;SiU5;Продажа;4;81202.0;0;SiBD_S1753441634;1838977642;1892950820750153674;OpenShortGlob;81202.0;81202.0;-4;0;0;81203.0;0;0;10.465210574742;2009.5656422147;4;-1;0;
25.07.2025 16:24:00;SiBD;SiU5;Покупка;4;81547.5;-1382.0;SiBD_S1753441634;1838985849;1892950820750953736;CloseShort;81202.0;81202.0;0;0;0;81550.0;0;0;11.499569793104;815.02547440891;0;-1;0;
25.07.2025 16:24:02;SiBD;SiU5;Покупка;5;81547.0;0;SiBD_B1753449840;1838985850;1892950820750953822;OpenLongGlob;81547.0;81547.0;5;0;0;81550.0;0;0;11.499569793104;815.02547440891;5;-1;0;
28.07.2025 09:30:40;SiBD;SiU5;Покупка;1;81221.0;0;SiBD_B1753449840;1839220240;1892950825043779817;OpenLong;81547.0;81492.666666667;6;0;0;81221.0;0;0;10;166.28916621418;6;1;0;
28.07.2025 09:31:23;SiBD;SiU5;Продажа;6;81194.0;-1792.0;SiBD_B1753449840;1839220287;1892950825043786329;CloseLong;81547.0;81492.666666667;0;0;0;81218.0;0;0;10;179.88434677728;0;-1;0;
28.07.2025 09:31:25;SiBD;SiU5;Продажа;7;81195.0;0;SiBD_S1753684283;1839220288;1892950825043786356;OpenShortGlob;81195.0;81195.0;-7;0;0;81218.0;0;0;10;179.88434677728;7;-1;0;
28.07.2025 11:08:53;SiBD;SiU5;Продажа;1;81535.0;0;SiBD_S1753684283;1839226138;1892950825044237262;OpenShort;81195.0;81237.5;-8;0;0;81535.0;0;0;10.428524042226;1266.6340212414;8;2;0;
28.07.2025 11:09:20;SiBD;SiU5;Покупка;8;81595.0;-2860.0;SiBD_S1753684283;1839226169;1892950825044253131;CloseShort;81195.0;81237.5;0;0;0;81534.0;0;0;10.485666960121;1277.606787554;0;-1;0;
28.07.2025 11:09:45;SiBD;SiU5;Покупка;8;81600.0;0;SiBD_B1753690160;1839226192;1892950825044257897;OpenLongGlob;81600.0;81600.0;8;0;0;81534.0;0;0;10.485666960121;1277.606787554;8;-1;0;
28.07.2025 12:01:43;SiBD;SiU5;Продажа;1;81742.0;142.0;SiBD_B1753690160;1839229314;1892950825044682132;CloseLongProfit;81600.0;81600.0;7;0;0;81741.0;0;0;11.254353806026;1256.2554489406;7;-3;0;
28.07.2025 15:16:31;SiBD;SiU5;Продажа;1;82054.0;596.0;SiBD_B1753690160;1839241005;1892950825045638708;CloseLongProfit;81600.0;81600.0;6;0;0;82054.0;0;0;11.418140312208;681.18453178004;6;-3;0;
28.07.2025 15:22:21;SiBD;SiU5;Продажа;1;82344.0;1340.0;SiBD_B1753690160;1839241356;1892950825045732421;CloseLongProfit;81600.0;81600.0;5;0;0;82344.0;0;0;11.708885938133;925.98122113059;5;-3;0;
28.07.2025 16:29:30;SiBD;SiU5;Продажа;1;82646.0;2386.0;SiBD_B1753690160;1839245385;1892950825046492140;CloseLongProfit;81600.0;81600.0;4;0;0;82642.0;0;0;13.015082107787;1506.418479068;4;-3;0;
28.07.2025 16:47:34;SiBD;SiU5;Продажа;1;82949.0;3735.0;SiBD_B1753690160;1839246471;1892950825046680386;CloseLongProfit;81600.0;81600.0;3;0;0;82949.0;0;0;13.318937841657;1787.5974115835;3;-3;0;
28.07.2025 16:59:34;SiBD;SiU5;Продажа;1;83246.0;5381.0;SiBD_B1753690160;1839247192;1892950825046819505;CloseLongProfit;81600.0;81600.0;2;0;0;83246.0;0;0;13.639850880834;2001.857427453;2;-3;0;
28.07.2025 18:02:47;SiBD;SiU5;Продажа;1;83564.0;7345.0;SiBD_B1753690160;1839250985;1892950825047890473;CloseLongProfit;81600.0;81600.0;1;0;0;83564.0;0;0;16.15925742199;2344.3560551089;1;-3;0;
28.07.2025 18:02:47;SiBD;SiU5;Продажа;1;83575.0;9320.0;SiBD_B1753690160;1839250987;1892950825047891912;CloseLongProfit;81600.0;81600.0;0;0;0;83564.0;0;0;16.15925742199;2344.3560551089;0;-3;0;
29.07.2025 11:19:10;SiBD;SiU5;Покупка;1;84000.0;0;SiBD_B1753777149;1839313152;1892950829340790554;OpenLong;84000.0;84000.0;1;0;0;84000.0;0;0;21.909688857033;2705.143381057;1;1;0;
29.07.2025 11:28:40;SiBD;SiU5;Продажа;1;84304.0;304.0;SiBD_B1753777149;1839313723;1892950829340958273;CloseLongProfit;84000.0;84000.0;0;0;0;84304.0;0;0;22.115625568097;2595.8826322422;0;-3;0;
29.07.2025 12:21:01;SiBD;SiU5;Покупка;1;84036.0;0;SiBD_B1753780861;1839316866;1892950829341629812;OpenLong;84036.0;84036.0;1;0;0;84036.0;0;0;22.51210853627;2044.5754827032;1;1;0;
29.07.2025 14:09:50;SiBD;SiU5;Продажа;1;83732.0;-304.0;SiBD_B1753780861;1839323308;1892950829342589270;CloseLong;84036.0;84036.0;0;0;0;83791.0;0;0;21.977821266954;1555.1566740549;0;-1;0;
29.07.2025 14:11:40;SiBD;SiU5;Продажа;3;83702.0;0;SiBD_S1753787390;1839323421;1892950829342611319;OpenShortGlob;83702.0;83702.0;-3;0;0;83791.0;0;0;21.977821266954;1555.1566740549;3;-1;0;
29.07.2025 14:11:40;SiBD;SiU5;Покупка;4;83616.0;344.0;SiBD_S1753787390;0;0;TradeHand;83702.0;83702.0;1;0;0;83791.0;0;0;21.977821266954;1555.1566740549;3;-1;0;
29.07.2025 14:13:10;SiBD;SiU5;Продажа;1;83618.0;260.0;SiBD_S1753787390;1839323512;1892950829342630677;CloseLong;83702.0;83702.0;0;0;0;83616.0;0;0;21.958618931996;1566.537396154;0;-1;0;
29.07.2025 14:14:40;SiBD;SiU5;Продажа;2;83631.0;0;SiBD_S1753787590;1839323603;1892950829342643071;OpenShortGlob;83631.0;83631.0;-2;0;0;83616.0;0;0;21.958618931996;1566.537396154;2;-1;0;
29.07.2025 14:14:40;SiBD;SiU5;Продажа;1;83656.0;0;SiBD_S1753787590;0;0;TradeHand;83631.0;83639.333333333;-3;0;0;83616.0;0;0;21.958618931996;1566.537396154;2;-1;0;
29.07.2025 14:14:53;SiBD;SiU5;Продажа;1;83663.0;0;SiBD_S1753787590;0;0;TradeHand;83631.0;83645.25;-4;0;0;83616.0;0;0;21.948415574391;1567.9284395514;2;0;0;
29.07.2025 14:15:17;SiBD;SiU5;Продажа;2;83632.0;0;SiBD_S1753787590;0;0;TradeHand;83631.0;83640.833333333;-6;0;0;83616.0;0;0;21.962584272373;1598.5796322256;2;0;0;
29.07.2025 14:53:56;SiBD;SiU5;Продажа;1;83975.0;0;SiBD_S1753787590;1839326050;1892950829342948988;OpenShort;83631.0;83688.571428571;-7;0;0;83975.0;0;0;21.667030129755;1193.6055592004;3;2;0;
29.07.2025 15:10:01;SiBD;SiU5;Покупка;7;84105.0;-2915.0;SiBD_S1753787590;1839327015;1892950829343147637;CloseShort;83631.0;83688.571428571;0;0;0;84104.0;0;0;21.847896018907;1190.7137346381;0;-1;0;
29.07.2025 15:10:01;SiBD;SiU5;Покупка;5;84105.0;0;SiBD_B1753791001;1839327017;1892950829343148010;OpenLongGlob;84105.0;84105.0;5;0;0;84104.0;0;0;21.847896018907;1190.7137346381;5;-1;0;
29.07.2025 15:26:49;SiBD;SiU5;Покупка;1;83796.0;0;SiBD_B1753791001;1839328024;1892950829343362709;OpenLong;84105.0;84053.5;6;0;0;83796.0;0;0;22.088251809735;1132.6799515269;6;1;0;
29.07.2025 15:30:49;SiBD;SiU5;Продажа;1;84116.0;62.5;SiBD_B1753791001;1839328265;1892950829343457140;CloseLongProfit;84105.0;84053.5;5;0;0;84116.0;0;0;22.342524146688;1167.8372239285;5;-3;0;
29.07.2025 15:59:02;SiBD;SiU5;Покупка;1;83800.0;62.5;SiBD_B1753791001;1839329947;1892950829343702443;OpenLong;84105.0;84011.25;6;0;0;83800.0;0;0;22.523684920449;997.11302200942;6;1;0;
29.07.2025 16:03:01;SiBD;SiU5;Продажа;6;83731.0;-1619.0;SiBD_B1753791001;1839330200;1892950829343755390;CloseLong;84105.0;84011.25;0;0;0;83735.0;0;0;22.619973916737;1080.1463823288;0;-1;0;
29.07.2025 16:03:01;SiBD;SiU5;Продажа;7;83731.0;0;SiBD_S1753794181;1839330202;1892950829343755397;OpenShortGlob;83731.0;83731.0;-7;0;0;83735.0;0;0;22.619973916737;1080.1463823288;7;-1;0;
29.07.2025 16:51:42;SiBD;SiU5;Продажа;1;84050.0;0;SiBD_S1753794181;1839333122;1892950829344187824;OpenShort;83731.0;83770.875;-8;0;0;84050.0;0;0;22.595041183237;993.20296619046;8;2;0;
29.07.2025 16:55:07;SiBD;SiU5;Покупка;8;84098.875;-2624.0;SiBD_S1753794181;1839333324;1892950829344213165;CloseShort;83731.0;83770.875;0;0;0;84100.0;0;0;22.580596692865;1013.886579213;0;-1;0;
29.07.2025 16:55:08;SiBD;SiU5;Покупка;8;84068.0;0;SiBD_B1753797307;1839333331;1892950829344214849;OpenLongGlob;84068.0;84068.0;8;0;0;84100.0;0;0;22.580596692865;1013.886579213;8;-1;0;
29.07.2025 21:14:39;SiBD;SiU5;Продажа;1;84382.0;314.0;SiBD_B1753797307;1839348904;1892950833633872596;CloseLongProfit;84068.0;84068.0;7;0;0;84382.0;0;0;21.730197925601;441.47198946474;7;-3;1;
30.07.2025 09:25:14;SiBD;SiU5;Покупка;1;83971.0;314.0;SiBD_B1753797307;1839392714;1892950833634303376;OpenLong;84068.0;84055.875;8;0;0;83971.0;0;0;20.46795055062;507.4685233397;8;1;0;
30.07.2025 09:39:05;SiBD;SiU5;Продажа;8;83746.125;-2164.0;SiBD_B1753797307;1839393542;1892950833634375423;CloseLong;84068.0;84055.875;0;0;0;83746.0;0;0;20.626110250749;708.02975031205;0;-1;0;
30.07.2025 09:39:06;SiBD;SiU5;Продажа;9;83743.222222222;0;SiBD_S1753857545;1839393548;1892950833634375636;OpenShortGlob;83743.222222222;83743.222222222;-9;0;0;83746.0;0;0;20.626110250749;708.02975031205;9;-1;0;
30.07.2025 12:08:18;SiBD;SiU5;Покупка;1;83460.0;283.22222222222;SiBD_S1753857545;1839402501;1892950833635636275;CloseShortProfit;83743.222222222;83743.222222222;-8;0;0;83460.0;0;0;20.9677433749;1455.8011674919;8;-3;0;
30.07.2025 15:29:49;SiBD;SiU5;Покупка;1;83156.0;870.44444444444;SiBD_S1753857545;1839414594;1892950833636999793;CloseShortProfit;83743.222222222;83743.222222222;-7;0;0;83160.0;0;0;20.372931904446;986.44075909641;7;-3;0;
30.07.2025 16:19:09;SiBD;SiU5;Покупка;1;82853.0;1760.6666666667;SiBD_S1753857545;1839417551;1892950833637508488;CloseShortProfit;83743.222222222;83743.222222222;-6;0;0;82853.0;0;0;20.376584676738;1440.6332321048;6;-3;0;
30.07.2025 17:26:08;SiBD;SiU5;Покупка;1;82543.0;2960.8888888889;SiBD_S1753857545;1839421573;1892950833638290414;CloseShortProfit;83743.222222222;83743.222222222;-5;0;0;82543.0;0;0;20.810092242494;1581.877210714;5;-3;0;
31.07.2025 10:42:23;SiBD;SiU5;Покупка;1;82255.0;4449.1111111111;SiBD_S1753857545;1839483744;1892950837929801722;CloseShortProfit;83743.222222222;83743.222222222;-4;0;0;82255.0;0;0;20.303781332095;1409.607716662;4;-3;0;
31.07.2025 10:50:25;SiBD;SiU5;Покупка;1;81960.0;6232.3333333333;SiBD_S1753857545;1839484226;1892950837929930935;CloseShortProfit;83743.222222222;83743.222222222;-3;0;0;81960.0;0;0;20.517094423505;1968.771519878;3;-3;0;
31.07.2025 10:58:52;SiBD;SiU5;Покупка;1;81655.0;8320.5555555555;SiBD_S1753857545;1839484735;1892950837930086767;CloseShortProfit;83743.222222222;83743.222222222;-2;0;0;81655.0;0;0;20.601421659896;2420.3459132638;2;-3;0;
31.07.2025 11:12:43;SiBD;SiU5;Покупка;1;81340.0;10723.777777778;SiBD_S1753857545;1839485567;1892950837930426069;CloseShortProfit;83743.222222222;83743.222222222;-1;0;0;81340.0;0;0;20.921875493188;3772.9541634274;1;-3;0;
31.07.2025 11:12:44;SiBD;SiU5;Покупка;1;81340.0;13127.0;SiBD_S1753857545;1839485568;1892950837930426252;CloseShortProfit;83743.222222222;83743.222222222;0;0;0;81340.0;0;0;20.921875493188;3772.9541634274;0;-3;0;
31.07.2025 12:28:55;SiBD;SiU5;Продажа;1;81667.0;0;SiBD_S1753954134;1839490140;1892950837931592716;OpenShort;81667.0;81667.0;-1;0;0;81667.0;0;0;21.891180643926;4618.2358370276;1;2;0;
31.07.2025 13:24:15;SiBD;SiU5;Покупка;1;81932.0;-265.0;SiBD_S1753954134;1839493448;1892950837932068634;CloseShort;81667.0;81667.0;0;0;0;81934.0;0;0;21.956040687327;3128.2832286758;0;-1;0;
31.07.2025 13:24:16;SiBD;SiU5;Покупка;2;81943.0;0;SiBD_B1753957455;1839493463;1892950837932071908;OpenLongGlob;81943.0;81943.0;2;0;0;81934.0;0;0;21.956040687327;3128.2832286758;2;-1;0;
31.07.2025 14:10:42;SiBD;SiU5;Продажа;1;82236.0;293.0;SiBD_B1753957455;1839496251;1892950837932330612;CloseLongProfit;81943.0;81943.0;1;0;0;82236.0;0;0;21.665127081201;2354.6802979405;1;-3;0;
31.07.2025 17:07:13;SiBD;SiU5;Покупка;1;81830.0;293.0;SiBD_B1753957455;1839506843;1892950837933232968;OpenLong;81943.0;81886.5;2;0;0;81830.0;0;0;21.030294254575;996.20719397587;2;1;0;
31.07.2025 17:23:00;SiBD;SiU5;Продажа;2;81619.0;-242.0;SiBD_B1753957455;1839507791;1892950837933362521;CloseLong;81943.0;81886.5;0;0;0;81619.0;0;0;21.028413294911;1547.9580813174;0;-1;0;
31.07.2025 17:23:00;SiBD;SiU5;Продажа;3;81619.0;0;SiBD_S1753971780;1839507792;1892950837933362540;OpenShortGlob;81619.0;81619.0;-3;0;0;81619.0;0;0;21.028413294911;1547.9580813174;3;-1;0;
31.07.2025 18:15:04;SiBD;SiU5;Продажа;1;81932.0;0;SiBD_S1753971780;1839510917;1892950837933845178;OpenShort;81619.0;81697.25;-4;0;0;81931.0;0;0;21.742201217206;1535.744662152;4;2;0;
31.07.2025 23:49:09;SiBD;SiU5;Покупка;4;81937.0;-959.0;SiBD_S1753971780;1839530954;1892950842223760258;CloseShort;81619.0;81697.25;0;0;0;81936.0;0;0;17.421986154699;107.87060489662;0;-1;1;
31.07.2025 23:49:10;SiBD;SiU5;Покупка;4;81939.0;0;SiBD_B1753994949;1839530964;1892950842223760425;OpenLongGlob;81939.0;81939.0;4;0;0;81936.0;0;0;17.421986154699;107.87060489662;4;-1;1;
01.08.2025 14:19:06;SiBD;SiU5;Продажа;4;81598.0;-1364.0;SiBD_B1753994949;1839583143;1892950842225395591;CloseLong;81939.0;81939.0;0;0;0;81599.0;0;0;17.986678098836;877.37764853432;0;-1;0;
01.08.2025 14:19:06;SiBD;SiU5;Продажа;5;81598.0;0;SiBD_S1754047146;1839583150;1892950842225395971;OpenShortGlob;81598.0;81598.0;-5;0;0;81599.0;0;0;17.986678098836;877.37764853432;5;-1;0;
01.08.2025 17:22:22;SiBD;SiU5;Покупка;1;81345.0;253.0;SiBD_S1754047146;1839594145;1892950842226666357;CloseShortProfit;81598.0;81598.0;-4;0;0;81345.0;0;0;17.37076245325;804.76767465877;4;-3;0;
04.08.2025 12:33:37;SiBD;SiU5;Покупка;1;81040.0;811.0;SiBD_S1754047146;1839836017;1892950846520086430;CloseShortProfit;81598.0;81598.0;-3;0;0;81040.0;0;0;15.518389361256;889.36635330368;3;-3;0;
05.08.2025 10:15:09;SiBD;SiU5;Продажа;1;81553.0;811.0;SiBD_S1754047146;1839914110;1892950850813987139;OpenShort;81598.0;81586.75;-4;0;0;81553.0;0;0;12.565404239479;756.82809664321;4;2;0;
05.08.2025 10:22:30;SiBD;SiU5;Покупка;1;81355.0;1042.75;SiBD_S1754047146;1839914551;1892950850814151326;CloseShortProfit;81598.0;81586.75;-3;0;0;81355.0;0;0;12.956954104182;1144.0013825521;3;-3;0;
