Дата и время;Стратегия;Код инструмента;Направление;Количество;Цена;Доход позиции;ID позиции;ID транзакции;ID заявки;Сигнал;Цена входа позиции;Средняя цена позиции;Текущее количество контрактов;Уровень Stop;Уровень Profit;Уровень;ТД Верх;ТД Низ;Средний ТД;Средний Объем;Счетчик;FlagTrade;FlagStopPos;
21.10.2025 15:49:41;SiBD;SiZ5;Продажа;1;83207.0;1145.5;SiBD_B1761035761;1846586994;1892951087040054887;CloseLongProfit;82940.0;82932.5;3;0;0;83199.0;0;0;21.296621037715;1259.7667901498;3;-3;0;
21.10.2025 17:16:43;SiBD;SiZ5;Покупка;1;82939.0;1145.5;SiBD_B1761035761;1846592216;1892951087040656723;OpenLong;82940.0;82934.125;4;0;0;82940.0;0;0;21.261066235425;1252.5481761053;4;1;0;
21.10.2025 18:28:13;SiBD;SiZ5;Продажа;1;83236.0;1447.375;SiBD_B1761035761;1846596508;1892951087041462583;CloseLongProfit;82940.0;82934.125;3;0;0;83236.0;0;0;21.542098389293;1291.589927912;3;-3;0;
21.10.2025 18:29:03;SiBD;SiZ5;Продажа;1;83258.0;1771.25;SiBD_B1761035761;1846596559;1892951087041475149;CloseLongProfit;82940.0;82934.125;2;0;0;83257.0;0;0;21.601659801614;1317.3134291134;2;-3;0;
22.10.2025 10:44:33;SiBD;SiZ5;Продажа;1;84132.0;2969.125;SiBD_B1761035761;1846655074;1892951091332760886;CloseLongProfit;82940.0;82934.125;1;0;0;84132.0;0;0;20.626033920591;2122.2792740051;1;-3;0;
22.10.2025 10:44:33;SiBD;SiZ5;Продажа;1;84132.0;4167.0;SiBD_B1761035761;1846655075;1892951091332760944;CloseLongProfit;82940.0;82934.125;0;0;0;84132.0;0;0;20.626033920591;2122.2792740051;0;-3;0;
22.10.2025 11:56:05;SiBD;SiZ5;Покупка;1;83528.0;0;SiBD_B1761123364;1846659367;1892951091333421500;OpenLong;83528.0;83528.0;1;0;0;83528.0;0;0;20.963394018956;1844.2592549577;1;1;0;
22.10.2025 14:09:20;SiBD;SiZ5;Продажа;1;83246.0;-282.0;SiBD_B1761123364;1846667366;1892951091334511324;CloseLong;83528.0;83528.0;0;0;0;83280.0;0;0;20.974283283816;1293.6572315475;0;-1;0;
22.10.2025 14:09:27;SiBD;SiZ5;Продажа;2;83253.0;0;SiBD_S1761131360;1846667367;1892951091334511347;OpenShortGlob;83253.0;83253.0;-2;0;0;83280.0;0;0;20.974283283816;1293.6572315475;2;-1;0;
22.10.2025 14:26:05;SiBD;SiZ5;Покупка;1;82949.0;304.0;SiBD_S1761131360;1846668373;1892951091334801534;CloseShortProfit;83253.0;83253.0;-1;0;0;82951.0;0;0;21.320482017928;1765.2639879683;1;-3;0;
22.10.2025 15:31:06;SiBD;SiZ5;Продажа;1;83406.0;304.0;SiBD_S1761131360;1846672275;1892951091335560982;OpenShort;83253.0;83329.5;-2;0;0;83406.0;0;0;21.746017255356;1560.6836372528;2;2;0;
22.10.2025 16:14:06;SiBD;SiZ5;Покупка;1;83107.0;526.5;SiBD_S1761131360;1846674856;1892951091335976723;CloseShortProfit;83253.0;83329.5;-1;0;0;83107.0;0;0;21.860693658134;1491.5701749163;1;-3;0;
22.10.2025 16:29:07;SiBD;SiZ5;Покупка;1;82969.0;887.0;SiBD_S1761131360;1846675757;1892951091336131343;CloseShortProfit;83253.0;83329.5;0;0;0;82969.0;0;0;22.095347495834;1509.5184884488;0;-3;0;
23.10.2025 09:00:24;SiBD;SiZ5;Продажа;1;83400.0;0;SiBD_S1761199210;1846735211;1892951095627071101;OpenShort;83400.0;83400.0;-1;0;0;83371.0;0;0;20.051576204495;476.06280249321;1;2;0;
23.10.2025 09:10:20;SiBD;SiZ5;Покупка;1;83112.0;288.0;SiBD_S1761199210;1846735821;1892951095627185695;CloseShortProfit;83400.0;83400.0;0;0;0;83114.0;0;0;20.629482401193;720.41211097441;0;-3;0;
23.10.2025 09:12:34;SiBD;SiZ5;Продажа;1;83235.0;0;SiBD_S1761199950;1846735953;1892951095627208737;OpenShort;83235.0;83235.0;-1;0;0;83235.0;0;0;20.831613625612;773.25432175053;1;2;0;
23.10.2025 10:02:20;SiBD;SiZ5;Покупка;1;82947.0;288.0;SiBD_S1761199950;1846738944;1892951095627537077;CloseShortProfit;83235.0;83235.0;0;0;0;82947.0;0;0;21.883542060683;1106.4849188307;0;-3;0;
23.10.2025 11:56:21;SiBD;SiZ5;Продажа;1;83020.0;0;SiBD_S1761209781;1846745786;1892951095629013691;OpenShort;83020.0;83020.0;-1;0;0;83020.0;0;0;23.351191860275;2547.5022023534;1;2;0;
23.10.2025 12:11:01;SiBD;SiZ5;Покупка;1;82718.0;302.0;SiBD_S1761209781;1846746667;1892951095629154037;CloseShortProfit;83020.0;83020.0;0;0;0;82718.0;0;0;23.709031708435;2420.0174009953;0;-3;0;
23.10.2025 12:36:39;SiBD;SiZ5;Продажа;1;82969.0;0;SiBD_S1761212191;1846748200;1892951095629328501;OpenShort;82969.0;82969.0;-1;0;0;82969.0;0;0;23.551586111748;1825.6775929716;1;2;0;
23.10.2025 15:22:20;SiBD;SiZ5;Покупка;1;83285.0;-316.0;SiBD_S1761212191;1846758152;1892951095630608147;CloseShort;82969.0;82969.0;0;0;0;83250.0;0;0;22.802539410163;1244.7074093225;0;-1;0;
23.10.2025 15:22:20;SiBD;SiZ5;Покупка;3;83285.0;0;SiBD_B1761222140;1846758153;1892951095630608224;OpenLongGlob;83285.0;83285.0;3;0;0;83250.0;0;0;22.802539410163;1244.7074093225;3;-1;0;
23.10.2025 15:44:43;SiBD;SiZ5;Покупка;1;82965.0;0;SiBD_B1761222140;1846759497;1892951095630894366;OpenLong;83285.0;83205.0;4;0;0;82965.0;0;0;23.162119137964;1322.6035563542;4;1;0;
23.10.2025 16:02:16;SiBD;SiZ5;Продажа;4;82926.0;-1116.0;SiBD_B1761222140;1846760535;1892951095631008911;CloseLong;83285.0;83205.0;0;0;0;82930.0;0;0;23.057478970767;1145.0716720478;0;-1;0;
23.10.2025 16:02:17;SiBD;SiZ5;Продажа;4;82935.0;0;SiBD_S1761224536;1846760552;1892951095631010738;OpenShortGlob;82935.0;82935.0;-4;0;0;82930.0;0;0;23.057478970767;1145.0716720478;4;-1;0;
24.10.2025 10:26:08;SiBD;SiZ5;Покупка;1;82615.0;320.0;SiBD_S1761224536;1846826769;1892951099922347376;CloseShortProfit;82935.0;82935.0;-3;0;0;82615.0;0;0;18.141640618648;2064.2632031568;3;-3;0;
24.10.2025 13:48:30;SiBD;SiZ5;Покупка;1;82343.0;912.0;SiBD_S1761224536;1846838911;1892951099923980533;CloseShortProfit;82935.0;82935.0;-2;0;0;82343.0;0;0;19.06712304263;2394.2551599584;2;-3;0;
24.10.2025 13:51:11;SiBD;SiZ5;Покупка;1;81982.0;1865.0;SiBD_S1761224536;1846839073;1892951099924075642;CloseShortProfit;82935.0;82935.0;-1;0;0;81982.0;0;0;19.412580434071;2825.5754235976;1;-3;0;
24.10.2025 13:51:12;SiBD;SiZ5;Покупка;1;81982.0;2818.0;SiBD_S1761224536;1846839075;1892951099924076493;CloseShortProfit;82935.0;82935.0;0;0;0;81982.0;0;0;19.412580434071;2825.5754235976;0;-3;0;
24.10.2025 14:46:35;SiBD;SiZ5;Продажа;1;82069.0;0;SiBD_S1761306390;1846842395;1892951099925266453;OpenShort;82069.0;82069.0;-1;0;0;82069.0;0;0;21.261215194807;3860.7110410751;1;2;0;
24.10.2025 15:23:43;SiBD;SiZ5;Покупка;1;81772.0;297.0;SiBD_S1761306390;1846844629;1892951099925799104;CloseShortProfit;82069.0;82069.0;0;0;0;81781.0;0;0;22.23945627051;2760.3419945579;0;-3;0;
27.10.2025 15:05:30;SiBD;SiZ5;Продажа;1;80667.0;0;SiBD_S1761566724;1847102725;1892951104219316917;OpenShort;80667.0;80667.0;-1;0;0;80667.0;0;0;20.383596410915;1184.2510083635;1;2;0;
27.10.2025 18:49:55;SiBD;SiZ5;Покупка;1;81324.0;-657.0;SiBD_S1761566724;1847116194;1892951104221029384;CloseShort;80667.0;80667.0;0;0;0;81328.0;0;0;18.610256410256;1363.9;0;-1;0;
27.10.2025 18:49:59;SiBD;SiZ5;Покупка;3;81327.0;0;SiBD_B1761580195;1847116197;1892951104221029485;OpenLongGlob;81327.0;81327.0;3;0;0;81328.0;0;0;18.610256410256;1363.9;3;-1;0;
28.10.2025 09:13:14;SiBD;SiZ5;Покупка;1;80824.0;0;SiBD_B1761580195;1847167995;1892951108511951537;OpenLong;81327.0;81201.25;4;0;0;80824.0;0;0;16.578959188254;346.23470623313;4;1;0;
28.10.2025 09:20:05;SiBD;SiZ5;Продажа;1;81052.0;-149.25;SiBD_B1761580195;1847168407;1892951108512013925;CloseLongProfit;81327.0;81201.25;3;0;0;81048.0;0;0;16.906100480335;463.61846095467;3;-3;0;
28.10.2025 09:32:59;SiBD;SiZ5;Покупка;1;80820.0;-149.25;SiBD_B1761580195;1847169177;1892951108512120130;OpenLong;81327.0;81105.9375;4;0;0;80820.0;0;0;17.391205148055;564.02379344122;4;1;0;
28.10.2025 09:54:38;SiBD;SiZ5;Продажа;1;81282.0;26.8125;SiBD_B1761580195;1847170468;1892951108512270006;CloseLongProfit;81327.0;81105.9375;3;0;0;81282.0;0;0;18.16019394832;585.35291756401;3;-3;0;
28.10.2025 09:54:39;SiBD;SiZ5;Продажа;1;81283.0;203.875;SiBD_B1761580195;1847170483;1892951108512278152;CloseLongProfit;81327.0;81105.9375;2;0;0;81241.0;0;0;18.16019394832;585.35291756401;2;-3;0;
28.10.2025 13:54:01;SiBD;SiZ5;Покупка;1;81006.0;203.875;SiBD_B1761580195;1847184844;1892951108514763900;OpenLong;81327.0;81072.625;3;0;0;81006.0;0;0;21.285422939177;1961.7452860921;3;1;0;
28.10.2025 14:10:01;SiBD;SiZ5;Продажа;3;80798.0;-620.0;SiBD_B1761580195;1847185809;1892951108514919175;CloseLong;81327.0;81072.625;0;0;0;80794.0;0;0;21.481232604114;2163.3645503756;0;-1;0;
28.10.2025 14:10:02;SiBD;SiZ5;Продажа;4;80797.0;0;SiBD_S1761649801;1847185811;1892951108514919455;OpenShortGlob;80797.0;80797.0;-4;0;0;80794.0;0;0;21.481232604114;2163.3645503756;4;-1;0;
28.10.2025 15:13:48;SiBD;SiZ5;Продажа;1;81100.0;0;SiBD_S1761649801;1847189638;1892951108515489402;OpenShort;80797.0;80857.6;-5;0;0;81100.0;0;0;21.523693878071;1550.1477083871;5;2;0;
28.10.2025 15:15:01;SiBD;SiZ5;Покупка;5;81164.0;-1532.0;SiBD_S1761649801;1847189713;1892951108515524351;CloseShort;80797.0;80857.6;0;0;0;81160.0;0;0;21.779768107597;1639.2775480265;0;-1;0;
28.10.2025 15:15:02;SiBD;SiZ5;Покупка;5;81158.6;0;SiBD_B1761653701;1847189714;1892951108515524721;OpenLongGlob;81158.6;81158.6;5;0;0;81160.0;0;0;21.779768107597;1639.2775480265;5;-1;0;
28.10.2025 15:46:20;SiBD;SiZ5;Покупка;1;80848.0;0;SiBD_B1761653701;1847191593;1892951108515857631;OpenLong;81158.6;81106.833333333;6;0;0;80848.0;0;0;22.089934153772;1343.3341697679;6;1;0;
28.10.2025 15:48:21;SiBD;SiZ5;Продажа;6;80782.0;-1949.0;SiBD_B1761653701;1847191720;1892951108515874881;CloseLong;81158.6;81106.833333333;0;0;0;80795.0;0;0;22.116618559845;1336.2231236005;0;-1;0;
28.10.2025 15:48:22;SiBD;SiZ5;Продажа;6;80781.166666667;0;SiBD_S1761655701;1847191721;1892951108515874969;OpenShortGlob;80781.166666667;80781.166666667;-6;0;0;80795.0;0;0;22.116618559845;1336.2231236005;6;-1;0;
29.10.2025 09:30:22;SiBD;SiZ5;Продажа;1;81077.0;0;SiBD_S1761655701;1847255422;1892951112806720238;OpenShort;80781.166666667;80823.428571429;-7;0;0;81077.0;0;0;17.664394750066;252.60069810578;7;2;0;
29.10.2025 09:52:22;SiBD;SiZ5;Покупка;1;80822.0;1.4285714285652;SiBD_S1761655701;1847256743;1892951112806836927;CloseShortProfit;80781.166666667;80823.428571429;-6;0;0;80824.0;0;0;18.144680168627;413.36741715526;6;-3;0;
29.10.2025 10:03:24;SiBD;SiZ5;Продажа;1;81082.0;1.4285714285652;SiBD_S1761655701;1847257405;1892951112806949621;OpenShort;80781.166666667;80860.367346939;-7;0;0;81082.0;0;0;18.310379600706;494.29262442409;7;2;0;
29.10.2025 10:19:52;SiBD;SiZ5;Покупка;1;80813.0;48.795918367337;SiBD_S1761655701;1847258396;1892951112807138195;CloseShortProfit;80781.166666667;80860.367346939;-6;0;0;80828.0;0;0;18.52102071588;771.44245615147;6;-3;0;
29.10.2025 10:37:02;SiBD;SiZ5;Покупка;1;80657.0;252.16326530611;SiBD_S1761655701;1847259427;1892951112807336918;CloseShortProfit;80781.166666667;80860.367346939;-5;0;0;80657.0;0;0;19.037523550242;1090.8074536037;5;-3;0;
29.10.2025 12:35:18;SiBD;SiZ5;Продажа;1;80911.0;252.16326530611;SiBD_S1761655701;1847266523;1892951112808196000;OpenShort;80781.166666667;80868.806122449;-6;0;0;80911.0;0;0;19.001604256218;825.43151751743;6;2;0;
29.10.2025 13:01:00;SiBD;SiZ5;Покупка;6;81163.0;-1513.0;SiBD_S1761655701;1847268067;1892951112808494711;CloseShort;80781.166666667;80868.806122449;0;0;0;81163.0;0;0;19.20926101645;1375.4673115078;0;-1;0;
29.10.2025 13:01:01;SiBD;SiZ5;Покупка;7;81164.857142857;0;SiBD_B1761732060;1847268068;1892951112808494930;OpenLongGlob;81164.857142857;81164.857142857;7;0;0;81163.0;0;0;19.20926101645;1375.4673115078;7;-1;0;
29.10.2025 13:40:25;SiBD;SiZ5;Продажа;1;81428.0;263.14285714286;SiBD_B1761732060;1847270432;1892951112809081567;CloseLongProfit;81164.857142857;81164.857142857;6;0;0;81428.0;0;0;19.902570002228;2341.352475601;6;-3;0;
30.10.2025 09:31:11;SiBD;SiZ5;Продажа;1;81816.0;914.28571428571;SiBD_B1761732060;1847341872;1892951117101711059;CloseLongProfit;81164.857142857;81164.857142857;5;0;0;81816.0;0;0;15.890639765951;400.65049368251;5;-3;0;
30.10.2025 10:31:02;SiBD;SiZ5;Продажа;1;82037.0;1786.4285714286;SiBD_B1761732060;1847345463;1892951117102277554;CloseLongProfit;81164.857142857;81164.857142857;4;0;0;82037.0;0;0;16.635780992023;1297.3646844324;4;-3;0;
30.10.2025 14:26:16;SiBD;SiZ5;Продажа;1;82329.0;2950.5714285714;SiBD_B1761732060;1847359576;1892951117103956432;CloseLongProfit;81164.857142857;81164.857142857;3;0;0;82329.0;0;0;17.531420887708;767.22503968169;3;-3;0;
30.10.2025 16:25:35;SiBD;SiZ5;Покупка;1;81758.0;2950.5714285714;SiBD_B1761732060;1847366740;1892951117104835110;OpenLong;81164.857142857;81313.142857143;4;0;0;81758.0;0;0;18.336793106505;1046.4273197432;4;1;0;
30.10.2025 18:33:33;SiBD;SiZ5;Продажа;1;82016.0;3653.4285714286;SiBD_B1761732060;1847374420;1892951117105799404;CloseLongProfit;81164.857142857;81313.142857143;3;0;0;82010.0;0;0;18.997598192767;851.66908061995;3;-3;0;
31.10.2025 10:10:11;SiBD;SiZ5;Продажа;1;82510.0;4850.2857142857;SiBD_B1761732060;1847430609;1892951121397035464;CloseLongProfit;81164.857142857;81313.142857143;2;0;0;82510.0;0;0;17.054098664842;1169.1598707248;2;-3;0;
31.10.2025 16:56:13;SiBD;SiZ5;Покупка;1;81875.0;4850.2857142857;SiBD_B1761732060;1847454974;1892951121400035931;OpenLong;81164.857142857;81500.428571429;3;0;0;81875.0;0;0;18.5733495712;2147.3577267495;3;1;0;
31.10.2025 17:27:00;SiBD;SiZ5;Продажа;3;81667.0;5350.0;SiBD_B1761732060;1847456823;1892951121400434682;CloseLong;81164.857142857;81500.428571429;0;0;0;81656.0;0;0;18.691361426725;2351.5684641652;0;-1;0;
31.10.2025 17:27:02;SiBD;SiZ5;Продажа;4;81667.0;0;SiBD_S1761920820;1847456824;1892951121400434734;OpenShortGlob;81667.0;81667.0;-4;0;0;81656.0;0;0;18.691361426725;2351.5684641652;4;-1;0;
01.11.2025 10:11:04;SiBD;SiZ5;Покупка;1;81287.0;380.0;SiBD_S1761920820;1847517065;1892951125691759414;CloseShortProfit;81667.0;81667.0;-3;0;0;81287.0;0;0;16.395673693951;561.66352930692;3;-3;0;
01.11.2025 14:53:10;SiBD;SiZ5;Продажа;1;81770.0;380.0;SiBD_S1761920820;1847533988;1892951125692915646;OpenShort;81667.0;81692.75;-4;0;0;81770.0;0;0;15.987019784411;650.11867265401;4;2;0;
03.11.2025 09:01:00;SiBD;SiZ5;Покупка;4;82006.0;-873.0;SiBD_S1761920820;1847685661;1892951129986244545;CloseShort;81667.0;81692.75;0;0;0;82009.0;0;0;12.229265811303;100.32561178459;0;-1;0;
03.11.2025 09:01:01;SiBD;SiZ5;Покупка;4;82006.0;0;SiBD_B1762149660;1847685662;1892951129986244643;OpenLongGlob;82006.0;82006.0;4;0;0;82009.0;0;0;12.229265811303;100.32561178459;4;-1;0;
03.11.2025 10:07:12;SiBD;SiZ5;Покупка;1;81651.0;0;SiBD_B1762149660;1847689632;1892951129986415230;OpenLong;82006.0;81935.0;5;0;0;81651.0;0;0;13.407758310887;425.31315852174;5;1;0;
03.11.2025 10:09:05;SiBD;SiZ5;Продажа;5;81667.0;-1340.0;SiBD_B1762149660;1847689745;1892951129986432697;CloseLong;82006.0;81935.0;0;0;0;81663.0;0;0;13.461818640922;522.21336244839;0;-1;0;
03.11.2025 10:09:25;SiBD;SiZ5;Продажа;6;81600.166666667;0;SiBD_S1762153745;1847689772;1892951129986436497;OpenShortGlob;81600.166666667;81600.166666667;-6;0;0;81663.0;0;0;13.461818640922;522.21336244839;6;-1;0;
03.11.2025 13:41:51;SiBD;SiZ5;Покупка;1;81399.0;201.16666666667;SiBD_S1762153745;1847702518;1892951129987160777;CloseShortProfit;81600.166666667;81600.166666667;-5;0;0;81399.0;0;0;14.265764197801;233.66201883374;5;-3;0;
03.11.2025 14:15:52;SiBD;SiZ5;Покупка;1;81102.0;699.33333333334;SiBD_S1762153745;1847704561;1892951129987406124;CloseShortProfit;81600.166666667;81600.166666667;-4;0;0;81115.0;0;0;14.779767970662;588.85706375986;4;-3;0;
03.11.2025 18:24:43;SiBD;SiZ5;Покупка;1;80818.0;1481.5;SiBD_S1762153745;1847719493;1892951129988225166;CloseShortProfit;81600.166666667;81600.166666667;-3;0;0;80818.0;0;0;14.626657255894;552.18793964629;3;-3;0;
05.11.2025 10:00:21;SiBD;SiZ5;Продажа;1;81524.0;1481.5;SiBD_S1762153745;1847862021;1892951134281529092;OpenShort;81600.166666667;81581.125;-4;0;0;81524.0;0;0;12.780890082871;393.60480282834;4;2;0;
05.11.2025 10:05:20;SiBD;SiZ5;Покупка;4;81804.0;590.00000000001;SiBD_S1762153745;1847862324;1892951134281664847;CloseShort;81600.166666667;81581.125;0;0;0;81751.0;0;0;13.089062906598;908.29345928509;0;-1;0;
05.11.2025 10:05:21;SiBD;SiZ5;Покупка;5;81803.0;0;SiBD_B1762326320;1847862325;1892951134281664857;OpenLongGlob;81803.0;81803.0;5;0;0;81751.0;0;0;13.089062906598;908.29345928509;5;-1;0;
05.11.2025 10:13:50;SiBD;SiZ5;Продажа;1;81936.0;133.0;SiBD_B1762326320;1847862838;1892951134281777934;CloseLongProfit;81803.0;81803.0;4;0;0;81987.0;0;0;13.205415543652;1515.8181082889;4;-3;0;
05.11.2025 10:45:40;SiBD;SiZ5;Продажа;1;82282.0;612.0;SiBD_B1762326320;1847864749;1892951134282179202;CloseLongProfit;81803.0;81803.0;3;0;0;82282.0;0;0;13.762204141693;2471.9223593582;3;-3;0;
05.11.2025 13:10:32;SiBD;SiZ5;Продажа;1;82592.0;1401.0;SiBD_B1762326320;1847873441;1892951134283562222;CloseLongProfit;81803.0;81803.0;2;0;0;82592.0;0;0;15.152606847319;1723.6694445414;2;-3;0;
05.11.2025 13:31:15;SiBD;SiZ5;Продажа;1;82880.0;2478.0;SiBD_B1762326320;1847874683;1892951134283932816;CloseLongProfit;81803.0;81803.0;1;0;0;82880.0;0;0;15.544531054354;3103.1720962959;1;-3;0;
05.11.2025 13:31:15;SiBD;SiZ5;Продажа;1;82880.0;3555.0;SiBD_B1762326320;1847874687;1892951134283933627;CloseLongProfit;81803.0;81803.0;0;0;0;82880.0;0;0;15.544531054354;3103.1720962959;0;-3;0;
06.11.2025 10:37:50;SiBD;SiZ5;Покупка;1;82420.0;0;SiBD_B1762414669;1847950672;1892951138577067719;OpenLong;82420.0;82420.0;1;0;0;82420.0;0;0;17.162847185849;1242.1500528914;1;1;0;
06.11.2025 11:21:40;SiBD;SiZ5;Продажа;1;82687.0;267.0;SiBD_B1762414669;1847953303;1892951138577388833;CloseLongProfit;82420.0;82420.0;0;0;0;82687.0;0;0;17.550195154312;1242.3842943214;0;-3;0;
06.11.2025 12:00:20;SiBD;SiZ5;Покупка;1;82421.0;0;SiBD_B1762419619;1847955624;1892951138577609899;OpenLong;82421.0;82421.0;1;0;0;82421.0;0;0;17.461785025874;1045.5098736912;1;1;0;
06.11.2025 13:56:03;SiBD;SiZ5;Продажа;1;82134.0;-287.0;SiBD_B1762419619;1847962569;1892951138578411758;CloseLong;82421.0;82421.0;0;0;0;82138.0;0;0;17.453142026277;896.51041471025;0;-1;0;
06.11.2025 13:56:08;SiBD;SiZ5;Продажа;2;82134.0;0;SiBD_S1762426563;1847962572;1892951138578412198;OpenShortGlob;82134.0;82134.0;-2;0;0;82138.0;0;0;17.453142026277;896.51041471025;2;-1;0;
06.11.2025 15:30:13;SiBD;SiZ5;Продажа;1;82450.0;0;SiBD_S1762426563;1847968222;1892951138578857501;OpenShort;82134.0;82239.333333333;-3;0;0;82450.0;0;0;17.507178966696;656.19941130994;3;2;0;
06.11.2025 15:31:02;SiBD;SiZ5;Покупка;3;82473.0;-701.00000000001;SiBD_S1762426563;1847968271;1892951138578868785;CloseShort;82134.0;82239.333333333;0;0;0;82471.0;0;0;17.544990275713;682.54608778811;0;-1;0;
06.11.2025 15:31:03;SiBD;SiZ5;Покупка;4;82471.0;0;SiBD_B1762432262;1847968274;1892951138578868974;OpenLongGlob;82471.0;82471.0;4;0;0;82471.0;0;0;17.544990275713;682.54608778811;4;-1;0;
06.11.2025 16:34:54;SiBD;SiZ5;Покупка;1;82156.0;0;SiBD_B1762432262;1847972106;1892951138579172935;OpenLong;82471.0;82408.0;5;0;0;82168.0;0;0;17.380549442121;543.25893543815;5;1;0;
06.11.2025 16:36:11;SiBD;SiZ5;Продажа;5;82131.0;-1385.0;SiBD_B1762432262;1847972174;1892951138579184631;CloseLong;82471.0;82408.0;0;0;0;82132.0;0;0;17.403934917827;560.16815396116;0;-1;0;
06.11.2025 16:36:17;SiBD;SiZ5;Продажа;5;82126.0;0;SiBD_S1762436171;1847972186;1892951138579185927;OpenShortGlob;82126.0;82126.0;-5;0;0;82132.0;0;0;17.403934917827;560.16815396116;5;-1;0;
